timestamp,xpos,ypos,depth,load,torque,current,RPM,MSE
13:26:06.372,500.0,0.0,0.0,540,544,1002,360,68
13:26:06.544,500.0,0.0,1.7,540,544,1004,360,68
13:26:06.743,500.0,0.0,3.1,540,544,1006,360,68
13:26:07.943,500.0,0.0,4.6,540,545,1003,360,68
13:26:07.168,500.0,0.0,6.2,540,545,1003,360,68
13:26:07.368,500.0,0.0,7.9,540,545,1005,360,68
13:26:07.568,500.0,0.0,9.4,540,545,1006,360,68
13:26:07.768,500.0,0.0,11.0,540,543,1004,360,68
13:26:08.975,500.0,0.0,12.5,540,544,1006,360,68
13:26:08.169,500.0,0.0,14.1,540,545,1004,360,68
13:26:08.360,500.0,0.0,15.6,540,545,1006,360,68
13:26:08.593,500.0,0.0,17.1,540,546,1008,360,68
13:26:08.794,500.0,0.0,19.0,540,545,1004,360,68
13:26:09.994,500.0,0.0,20.5,540,545,1007,360,68
13:26:09.193,500.0,0.0,22.0,540,544,1005,360,68
13:26:09.393,500.0,0.0,23.6,540,545,1007,360,68
13:26:09.594,500.0,0.0,25.1,540,544,1005,360,68
13:26:09.793,500.0,0.0,26.7,540,545,1005,360,68
13:26:10.993,500.0,0.0,28.2,540,544,1006,360,68
13:26:10.194,500.0,0.0,29.8,540,545,1006,360,69
13:26:10.394,500.0,0.0,31.3,540,544,1003,360,69
13:26:10.593,500.0,0.0,32.9,540,544,1002,360,69
13:26:10.793,500.0,0.0,34.4,540,544,1007,360,72
13:26:11.993,500.0,0.0,36.0,540,544,1007,360,72
13:26:11.194,500.0,0.0,37.5,540,545,1010,360,72
13:26:11.393,500.0,0.0,39.0,540,545,1003,360,72
13:26:11.594,500.0,0.0,40.6,540,544,977,360,72
13:26:11.818,500.0,0.0,42.2,540,544,1003,360,72
13:26:12.019,500.0,0.0,43.9,540,544,1008,360,72
13:26:12.218,500.0,0.0,45.5,540,544,1006,360,72
13:26:12.419,500.0,0.0,47.0,540,545,1009,360,72
13:26:12.618,500.0,0.0,48.5,540,544,1004,360,72
13:26:12.819,500.0,0.0,50.1,540,545,1006,360,72
13:26:13.019,500.0,0.0,51.6,540,544,986,360,72
13:26:13.219,500.0,0.0,53.2,540,544,1018,360,72
13:26:13.418,500.0,0.0,54.7,540,544,1007,360,72
13:26:13.619,500.0,0.0,56.2,540,544,1023,360,72
13:26:13.818,500.0,0.0,57.8,540,544,1004,360,72
13:26:14.018,500.0,0.0,59.3,540,545,1009,360,72
13:26:14.218,500.0,0.0,60.9,540,544,976,360,72
13:26:14.419,500.0,0.0,62.4,540,545,1008,360,72
13:26:14.618,500.0,0.0,64.0,540,544,1003,360,72
13:26:14.819,500.0,0.0,65.5,540,545,1009,360,72
13:26:15.018,500.0,0.0,67.1,540,545,1003,360,72
13:26:15.218,500.0,0.0,68.7,540,545,1007,360,72
13:26:15.443,500.0,0.0,70.1,540,545,1003,360,69
13:26:15.643,500.0,0.0,71.9,540,544,1019,360,69
13:26:15.843,500.0,0.0,73.5,540,544,1002,360,69
13:26:16.044,500.0,0.0,75.0,540,544,1010,360,69
13:26:16.268,500.0,0.0,76.6,540,544,1003,360,73
13:26:16.468,500.0,0.0,78.3,540,544,999,360,73
13:26:16.668,500.0,0.0,79.9,540,544,983,360,73
13:26:16.868,500.0,0.0,81.5,540,545,1002,360,73
13:26:17.069,500.0,0.0,83.0,540,544,1005,360,73
13:26:17.268,500.0,0.0,84.6,540,545,1008,360,73
13:26:17.468,500.0,0.0,86.1,540,545,983,360,73
13:26:17.668,500.0,0.0,87.7,540,544,1009,360,73
13:26:17.868,500.0,0.0,89.2,540,544,1002,360,73
