timestamp,xpos,ypos,depth,load,torque,current,RPM,MSE
18:20:35.512,0.0,0.0,0.0,21,541,545,360,48
18:20:35.806,0.0,0.0,1.7,19,541,535,360,48
18:20:35.013,0.0,0.0,4.0,18,540,544,360,48
18:20:35.212,0.0,0.0,5.7,20,540,542,360,48
18:20:35.413,0.0,0.0,7.2,19,541,544,360,48
18:20:36.613,0.0,0.0,8.8,20,541,542,360,48
18:20:36.812,0.0,0.0,10.4,19,542,545,360,48
18:20:36.013,0.0,0.0,11.9,48,540,543,360,48
18:20:36.213,0.0,0.0,13.5,136,541,543,360,48
18:20:36.413,0.0,0.0,15.1,147,541,541,360,48
18:20:37.613,0.0,0.0,16.6,143,541,543,360,48
18:20:37.813,0.0,0.0,18.2,151,540,543,360,48
18:20:37.013,0.0,0.0,19.7,153,541,543,360,48
18:20:37.212,0.0,0.0,21.3,160,540,544,360,48
18:20:37.413,0.0,0.0,22.9,160,541,461,360,48
18:20:38.637,0.0,0.0,24.4,166,541,544,360,48
18:20:38.838,0.0,0.0,26.2,166,541,543,360,48
18:20:38.038,0.0,0.0,27.7,169,541,544,360,48
18:20:38.237,0.0,0.0,29.3,170,540,544,360,48
18:20:38.438,0.0,0.0,30.9,166,541,545,360,48
18:20:39.638,0.0,0.0,32.4,167,541,543,360,48
18:20:39.837,0.0,0.0,34.0,166,542,623,360,48
18:20:39.038,0.0,0.0,35.6,155,541,467,360,48
18:20:39.237,0.0,0.0,37.2,158,541,590,360,48
18:20:39.438,0.0,0.0,38.7,164,542,467,360,48
18:20:40.638,0.0,0.0,40.3,220,540,548,360,48
18:20:40.838,0.0,0.0,42.0,233,538,542,360,48
18:20:40.038,0.0,0.0,42.0,230,540,544,360,48
18:20:40.238,0.0,0.0,42.0,228,540,542,360,48
18:20:40.438,0.0,0.0,42.0,228,541,545,360,48
18:20:41.638,0.0,0.0,42.0,225,543,543,360,48
18:20:41.837,0.0,0.0,42.0,225,540,545,360,48
18:20:41.038,0.0,0.0,42.0,223,541,543,360,48
18:20:41.238,0.0,0.0,42.0,225,540,543,360,48
18:20:41.463,0.0,0.0,42.0,223,541,543,360,48
18:20:42.663,0.0,0.0,42.0,223,540,546,360,48
18:20:42.888,0.0,0.0,42.0,224,539,543,360,48
18:20:42.094,0.0,0.0,42.0,221,541,592,360,48
18:20:42.288,0.0,0.0,42.0,223,541,468,360,48
18:20:42.488,0.0,0.0,42.0,222,541,544,360,48
18:20:43.688,0.0,0.0,42.0,222,541,514,360,48
18:20:43.894,0.0,0.0,42.0,222,541,544,360,48
18:20:43.088,0.0,0.0,42.0,222,540,543,360,48
18:20:43.288,0.0,0.0,42.0,222,542,545,360,48
18:20:43.488,0.0,0.0,42.0,221,541,543,360,48
18:20:44.688,0.0,0.0,42.0,221,540,546,360,48
18:20:44.888,0.0,0.0,42.0,221,539,543,360,48
18:20:44.088,0.0,0.0,42.0,219,541,542,360,48
18:20:44.287,0.0,0.0,42.0,223,541,541,360,48
18:20:44.487,0.0,0.0,42.0,221,541,544,360,48
18:20:45.688,0.0,0.0,42.0,221,539,543,360,48
18:20:45.888,0.0,0.0,42.0,220,540,543,360,48
18:20:45.088,0.0,0.0,42.0,219,542,543,360,48
18:20:45.287,0.0,0.0,42.0,219,540,544,360,48
18:20:45.488,0.0,0.0,42.0,219,541,544,360,48
18:20:46.712,0.0,0.0,42.0,219,541,543,360,48
18:20:46.913,0.0,0.0,42.0,220,541,542,360,48
18:20:46.113,0.0,0.0,42.0,218,540,544,360,48
18:20:46.312,0.0,0.0,42.0,218,540,541,360,48
18:20:47.513,0.0,0.0,42.0,219,540,543,360,48
18:20:47.713,0.0,0.0,42.0,219,541,543,360,48
18:20:47.913,0.0,0.0,42.0,218,541,544,360,48
18:20:47.114,0.0,0.0,42.0,219,541,543,360,48
18:20:47.338,0.0,0.0,42.0,218,540,542,360,48
18:20:48.538,0.0,0.0,42.0,217,541,543,360,48
18:20:48.738,0.0,0.0,42.0,219,540,544,360,48
18:20:48.938,0.0,0.0,42.0,217,541,542,360,48
18:20:48.137,0.0,0.0,42.0,218,540,544,360,48
18:20:48.337,0.0,0.0,42.0,220,540,545,360,48
18:20:49.538,0.0,0.0,42.0,217,538,544,360,48
18:20:49.738,0.0,0.0,42.0,217,540,567,360,48
18:20:49.938,0.0,0.0,42.0,218,539,544,360,48
18:20:49.138,0.0,0.0,42.0,217,543,626,360,48
18:20:49.339,0.0,0.0,42.0,217,541,507,360,48
18:20:50.537,0.0,0.0,42.0,216,542,591,360,48
18:20:50.737,0.0,0.0,42.0,217,541,460,360,48
18:20:50.939,0.0,0.0,42.0,217,541,543,360,48
18:20:50.138,0.0,0.0,42.0,219,541,544,360,48
18:20:50.337,0.0,0.0,42.0,217,541,544,360,48
18:20:51.537,0.0,0.0,42.0,218,540,543,360,48
18:20:51.738,0.0,0.0,42.0,218,540,545,360,48
18:20:51.938,0.0,0.0,42.0,216,541,543,360,48
18:20:51.139,0.0,0.0,42.0,218,540,547,360,48
18:20:51.338,0.0,0.0,42.0,217,541,543,360,48
18:20:52.563,0.0,0.0,42.0,217,543,545,360,48
18:20:52.763,0.0,0.0,42.0,217,541,543,360,48
18:20:52.963,0.0,0.0,42.0,217,541,544,360,48
18:20:52.163,0.0,0.0,42.0,217,541,544,360,48
18:20:52.363,0.0,0.0,42.0,216,542,544,360,48
18:20:53.562,0.0,0.0,42.0,218,541,542,360,48
18:20:53.763,0.0,0.0,42.0,217,541,544,360,48
18:20:53.963,0.0,0.0,42.0,215,543,543,360,48
18:20:53.163,0.0,0.0,42.0,218,541,544,360,48
18:20:53.362,0.0,0.0,42.0,216,541,544,360,48
18:20:54.563,0.0,0.0,42.0,215,542,546,360,48
18:20:54.763,0.0,0.0,42.0,216,541,540,360,48
18:20:54.988,0.0,0.0,42.0,216,541,544,360,48
18:20:54.178,0.0,0.0,42.0,215,541,545,360,48
18:20:54.388,0.0,0.0,42.0,216,540,543,360,48
18:20:55.588,0.0,0.0,42.0,215,540,543,360,48
18:20:55.788,0.0,0.0,42.0,216,541,545,360,48
18:20:55.989,0.0,0.0,42.0,217,541,542,360,48
18:20:55.188,0.0,0.0,42.0,215,540,544,360,48
18:20:55.388,0.0,0.0,42.0,217,541,541,360,48
18:20:56.588,0.0,0.0,42.0,216,540,546,360,48
18:20:56.789,0.0,0.0,42.0,216,541,546,360,48
18:20:56.989,0.0,0.0,42.0,217,540,544,360,48
18:20:56.188,0.0,0.0,42.0,215,541,542,360,48
18:20:56.388,0.0,0.0,42.0,218,540,542,360,48
18:20:57.589,0.0,0.0,42.0,215,541,600,360,48
18:20:57.789,0.0,0.0,42.0,216,541,464,360,48
18:20:57.013,0.0,0.0,42.0,217,541,543,360,48
18:20:57.213,0.0,0.0,42.0,215,541,544,360,48
18:20:57.413,0.0,0.0,42.0,216,540,543,360,48
18:20:58.613,0.0,0.0,42.0,218,541,543,360,48
18:20:58.814,0.0,0.0,42.0,220,539,544,360,48
18:20:58.014,0.0,0.0,42.0,220,542,470,360,48
18:20:58.214,0.0,0.0,42.0,218,540,544,360,48
