timestamp,xpos,ypos,depth,load,torque,current,RPM,MSE
12:35:17.210,0.0,0.0,0.0,187,-11.931408,-11.967508,360,1002
12:35:17.304,0.0,0.0,43.9,184,-12.075812,-12.111914,360,1002
12:35:17.493,0.0,0.0,44.7,186,-12.003611,-12.075812,360,1002
12:35:18.698,0.0,0.0,46.2,183,-12.111914,-12.075812,360,1002
12:35:18.886,0.0,0.0,48.1,187,-12.003611,-12.039711,360,1002
12:35:18.091,0.0,0.0,49.6,181,-12.111914,-12.184115,360,1002
12:35:18.327,0.0,0.0,51.1,183,-12.039711,-12.075812,360,1002
12:35:19.501,0.0,0.0,52.5,181,-12.111914,-12.148014,360,1002
12:35:19.706,0.0,0.0,54.3,186,-11.931408,-12.003611,360,1002
12:35:19.938,0.0,0.0,55.8,186,-11.931408,-11.967508,360,1002
12:35:19.127,0.0,0.0,57.4,183,-12.111914,-12.184115,360,1002
12:35:19.315,0.0,0.0,58.8,182,-12.039711,-12.111914,360,1002
12:35:20.520,0.0,0.0,60.6,187,-11.967508,-12.003611,360,1002
12:35:20.741,0.0,0.0,62.1,184,-12.003611,-12.039711,360,1002
12:35:20.945,0.0,0.0,63.9,184,-12.039711,-12.075812,360,1002
12:35:20.135,0.0,0.0,65.4,183,-12.003611,-12.075812,360,1002
12:35:20.373,0.0,0.0,66.9,182,-12.148014,-12.184115,360,1002
12:35:21.546,0.0,0.0,68.4,185,-11.967508,-12.039711,360,1002
12:35:21.750,0.0,0.0,70.2,186,-12.039711,-12.075812,360,1002
12:35:21.986,0.0,0.0,71.6,186,-11.931408,-12.003611,360,1002
12:35:21.160,0.0,0.0,73.1,183,-12.111914,-12.148014,360,1002
12:35:21.364,0.0,0.0,74.9,186,-12.039711,-12.111914,360,1002
12:35:22.585,0.0,0.0,76.4,182,-12.148014,-12.184115,360,1002
12:35:22.774,0.0,0.0,78.1,187,-12.003611,-12.039711,360,1002
12:35:22.010,0.0,0.0,79.6,182,-12.148014,-12.184115,360,1002
12:35:22.198,0.0,0.0,81.1,187,-11.931408,-12.003611,360,1002
