timestamp,timeelapsed,xpos,ypos,depth,heaterstate,pumpstate,current,radius
19:14:31.219,21214,0.0,0.0,0.0,1,0,758,0
19:14:31.003,21214,0.0,0.0,0.0,1,0,716,0
19:14:32.003,21214,0.0,0.0,0.0,1,0,401,0
19:14:33.003,21214,0.0,0.0,0.0,1,0,603,0
19:14:34.005,21214,0.0,0.0,0.0,1,0,754,0
19:14:35.005,21214,0.0,0.0,0.0,1,0,257,0
19:14:36.004,21214,0.0,0.0,0.0,1,0,753,0
19:14:37.003,21214,0.0,0.0,0.0,1,0,526,0
19:14:38.003,28927,0.0,0.0,0.0,1,0,559,0
19:14:39.004,28927,0.0,0.0,0.0,1,0,772,0
19:14:40.004,28927,0.0,0.0,0.0,0,0,463,0
19:14:41.004,28927,0.0,0.0,0.0,0,0,543,0
19:14:42.004,28927,0.0,0.0,0.0,0,0,542,0
19:14:43.005,28927,0.0,0.0,0.0,0,0,543,0
19:14:44.005,28927,0.0,0.0,0.0,0,0,541,0
19:14:45.005,28927,0.0,0.0,0.0,0,0,542,0
19:14:46.004,36653,0.0,0.0,0.0,0,0,542,0
19:14:47.005,36653,0.0,0.0,0.0,0,0,542,0
19:14:48.031,36653,0.0,0.0,0.0,0,0,543,0
19:14:49.029,36653,0.0,0.0,0.0,0,0,540,0
19:14:50.030,36653,0.0,0.0,0.0,0,0,544,0
19:14:51.030,36653,0.0,0.0,0.0,0,0,612,0
19:14:52.054,36653,0.0,0.0,0.0,0,0,541,0
19:14:53.050,36653,0.0,0.0,0.0,0,0,617,0
19:14:54.048,44373,0.0,0.0,0.0,0,0,542,0
19:14:55.049,44373,0.0,0.0,0.0,0,0,541,0
19:14:56.048,44373,0.0,0.0,0.0,0,0,541,0
19:14:57.048,44373,0.0,0.0,0.0,0,0,470,0
19:14:58.048,44373,0.0,0.0,0.0,0,0,543,0
19:14:59.048,44373,0.0,0.0,0.0,0,0,541,0
19:15:00.049,44373,0.0,0.0,0.0,0,0,546,0
19:15:01.049,44373,0.0,0.0,0.0,0,0,541,0
19:15:02.048,52099,0.0,0.0,0.0,0,0,542,0
19:15:03.049,52099,0.0,0.0,0.0,0,0,543,0
19:15:04.049,52099,0.0,0.0,0.0,0,0,541,0
19:15:05.049,52099,0.0,0.0,0.0,0,0,368,0
