timestamp,xpos,ypos,depth,load,torque,current,RPM,MSE
17:45:42.067,0.0,0.0,0.0,1,553,615,360,56
17:45:43.293,0.0,0.0,0.2,5,799,279,360,56
17:45:43.501,0.0,0.0,0.5,0,648,559,360,56
17:45:43.723,0.0,0.0,0.7,8,572,630,360,56
17:45:43.923,0.0,0.0,0.9,0,600,557,360,56
17:45:43.122,0.0,0.0,1.1,7,634,552,360,56
17:45:44.323,0.0,0.0,1.2,14,579,556,360,56
17:45:44.547,0.0,0.0,1.4,0,567,618,360,56
17:45:44.747,0.0,0.0,1.6,3,584,556,360,56
17:45:44.947,0.0,0.0,1.8,0,578,556,360,56
17:45:44.172,0.0,0.0,2.0,7,849,306,360,56
17:45:45.373,0.0,0.0,2.2,0,564,556,360,56
17:45:45.597,0.0,0.0,2.4,10,815,274,360,56
17:45:45.797,0.0,0.0,2.6,0,668,564,360,56
17:45:45.998,0.0,0.0,2.8,13,878,241,360,56
17:45:45.197,0.0,0.0,3.0,0,792,839,360,56
17:45:46.398,0.0,0.0,3.2,13,833,327,360,56
17:45:46.598,0.0,0.0,3.4,11,894,908,360,56
17:45:46.798,0.0,0.0,3.6,0,563,556,360,56
17:45:46.997,0.0,0.0,3.8,14,653,602,360,56
17:45:46.197,0.0,0.0,3.9,0,564,556,360,56
17:45:47.398,0.0,0.0,4.1,0,562,556,360,58
17:45:47.597,0.0,0.0,4.3,3,567,493,360,58
17:45:47.798,0.0,0.0,4.5,0,564,557,360,58
17:45:47.997,0.0,0.0,4.7,20,578,555,360,66
17:45:47.197,0.0,0.0,4.9,0,572,592,360,153
17:45:48.397,0.0,0.0,5.1,14,582,478,360,171
