timestamp,xpos,ypos,depth,load,torque,current,voltage,RPM,MSE
14:23:10.079,0.0,0.0,70.7,33.83227,0.009495782,0.03816794,1.5267175,360.0,8.228318
14:23:10.150,0.0,0.0,70.7,51.784092,1.3961966,0.13994911,61.22137,360.0,96.43732
14:23:10.375,0.0,0.0,71.0,62.140907,8.990607,0.45801526,120.45802,360.0,559.62897
14:23:11.575,0.0,0.0,71.9,18.642273,129.56804,6.7811704,117.25191,360.0,7866.751
14:23:11.801,0.0,0.0,72.7,10.356818,154.14314,7.8625956,120.30534,360.0,9356.161
14:23:11.000,0.0,0.0,73.6,13.118636,147.03271,7.480916,120.61069,360.0,8925.306
14:23:11.208,0.0,0.0,74.5,-5.5236363,144.36879,7.226463,122.59542,360.0,8759.436
14:23:11.405,0.0,0.0,75.3,-6.214091,139.1227,6.9465647,122.900764,360.0,8440.932
14:23:12.630,0.0,0.0,76.1,-10.356818,135.81184,6.806616,122.44274,360.0,8239.083
14:23:12.855,0.0,0.0,77.0,-2.7618182,135.38136,6.7430024,123.20611,360.0,8214.678
14:23:12.062,0.0,0.0,78.0,8.285455,135.20474,6.7175574,123.511444,360.0,8206.46
14:23:12.280,0.0,0.0,78.9,22.094545,133.4474,6.704835,122.1374,360.0,8102.943
14:23:13.505,0.0,0.0,79.7,27.618183,131.77774,6.6793895,121.06871,360.0,8002.8726
14:23:13.730,0.0,0.0,80.6,24.165907,132.29524,6.564885,123.66412,360.0,8033.495
14:23:13.955,0.0,0.0,81.5,26.237272,134.9645,6.755725,122.59542,360.0,8195.94
14:23:13.156,0.0,0.0,82.4,14.499545,133.2733,6.6793895,122.44274,360.0,8090.66
14:23:13.356,0.0,0.0,83.2,2.0713637,133.19417,6.692112,122.1374,360.0,8083.047
14:23:14.581,0.0,0.0,84.0,33.83227,129.81116,6.513995,122.29008,360.0,7884.9404
14:23:14.779,0.0,0.0,85.0,17.261364,131.77232,6.653944,121.52671,360.0,8000.2007
14:23:14.005,0.0,0.0,85.8,-2.0713637,131.93788,6.653944,121.67939,360.0,8005.8755
14:23:14.229,0.0,0.0,86.7,0.0,132.00404,6.615776,122.44274,360.0,8010.3584
14:23:15.454,0.0,0.0,87.6,-11.047273,130.51256,6.5903306,121.52671,360.0,7917.3525
14:23:15.655,0.0,0.0,88.5,6.214091,130.42426,6.577608,121.67939,360.0,7915.898
14:23:15.879,0.0,0.0,89.3,-8.975909,130.68729,6.615776,121.221375,360.0,7928.424
14:23:15.081,0.0,0.0,90.2,2.7618182,130.24416,6.4631042,123.66412,360.0,7904.188
14:23:15.280,0.0,0.0,91.1,-6.904546,129.37276,6.475827,122.59542,360.0,7849.123
14:23:16.505,0.0,0.0,91.9,8.975909,128.72832,6.475827,121.98473,360.0,7813.6084
14:23:16.731,0.0,0.0,92.8,26.927727,127.259636,6.4503818,121.06871,360.0,7728.5454
14:23:16.956,0.0,0.0,93.7,12.428182,128.12975,6.4376593,122.1374,360.0,7778.0664
14:23:16.155,0.0,0.0,94.6,0.0,127.580574,6.4503818,121.37405,360.0,7741.9307
14:23:16.381,0.0,0.0,95.4,11.737727,129.2509,6.4376593,123.20611,360.0,7845.945
14:23:17.605,0.0,0.0,96.4,12.428182,129.23412,6.501272,121.98473,360.0,7845.0825
14:23:17.831,0.0,0.0,97.3,8.285455,126.45218,6.361323,121.98473,360.0,7675.33
14:23:17.056,0.0,0.0,98.2,4.1427274,128.86443,6.4503818,122.59542,360.0,7820.775
14:23:17.280,0.0,0.0,99.1,0.0,127.4891,6.4376593,121.52671,360.0,7736.3794
14:23:18.480,0.0,0.0,100.0,15.880454,128.10188,6.4122133,122.59542,360.0,7777.157
14:23:18.680,0.0,0.0,100.8,11.737727,130.24416,6.4631042,123.66412,360.0,7906.2183
14:23:18.905,0.0,0.0,101.6,-0.69045454,127.37009,6.399491,122.1374,360.0,7729.001
14:23:18.131,0.0,0.0,102.6,11.047273,125.502594,6.361323,121.06871,360.0,7618.3315
14:23:18.356,0.0,0.0,103.5,26.927727,126.387924,6.3740454,121.67939,360.0,7675.6475
14:23:19.581,0.0,0.0,104.4,9.666364,125.97736,6.361323,121.52671,360.0,7646.83
14:23:19.806,0.0,0.0,105.3,-4.1427274,126.51516,6.3486004,122.29008,360.0,7676.3413
14:23:19.005,0.0,0.0,106.3,13.809092,127.46377,6.4122133,121.98473,360.0,7737.966
14:23:19.231,0.0,0.0,107.1,6.904546,125.8191,6.361323,121.37405,360.0,7636.6006
14:23:20.456,0.0,0.0,108.0,2.0713637,129.39584,6.501272,122.1374,360.0,7852.5537
14:23:20.680,0.0,0.0,108.9,6.904546,125.59755,6.3104324,122.1374,360.0,7623.1567
14:23:20.906,0.0,0.0,109.8,15.880454,126.41925,6.335878,122.44274,360.0,7675.0503
14:23:20.131,0.0,0.0,110.7,17.261364,127.87654,6.424937,122.1374,360.0,7763.795
14:23:20.330,0.0,0.0,111.7,5.5236363,125.34434,6.29771,122.1374,360.0,7607.479
14:23:21.540,0.0,0.0,112.5,19.332727,123.266655,6.335878,119.38931,360.0,7484.523
14:23:21.755,0.0,0.0,113.4,11.737727,126.73453,6.335878,122.7481,360.0,7693.2446
14:23:21.956,0.0,0.0,114.2,18.642273,124.655556,6.3104324,121.221375,360.0,7568.6484
14:23:21.181,0.0,0.0,115.0,-4.1427274,124.934746,6.2849874,121.98473,360.0,7580.4375
14:23:21.406,0.0,0.0,116.0,7.5950003,125.03096,6.29771,121.832054,360.0,7588.9307
14:23:22.631,0.0,0.0,116.9,-2.7618182,124.58467,6.259542,122.1374,360.0,7559.507
14:23:22.855,0.0,0.0,117.8,19.332727,124.42895,6.259542,121.98473,360.0,7555.0537
14:23:22.055,0.0,0.0,118.7,8.285455,123.27741,6.2722645,120.61069,360.0,7482.677
14:23:22.281,0.0,0.0,120.0,-7.5950003,121.807465,6.2849874,118.9313,360.0,7389.885
14:23:23.481,0.0,0.0,120.0,-1.3809091,122.99257,6.234097,121.06871,360.0,7463.2056
14:23:23.706,0.0,0.0,120.0,6.214091,126.38253,6.3104324,122.900764,360.0,7670.6353
14:23:23.931,0.0,0.0,120.0,8.975909,127.85121,6.4885497,120.91603,360.0,7760.3833
14:23:23.157,0.0,0.0,120.0,-7.5950003,122.23953,6.195929,121.06871,360.0,7416.104
14:23:23.357,0.0,0.0,120.0,8.975909,121.77709,6.195929,120.61069,360.0,7391.79
14:23:24.557,0.0,0.0,120.0,8.975909,124.020615,6.2468195,121.832054,360.0,7527.933
