timestamp,xpos,ypos,depth,load,torque,current,RPM,MSE
14:41:31.610,355.2,64.0,0.0,540,542,546,360,91
14:41:31.789,355.2,64.0,0.0,540,556,605,360,91
14:41:32.989,355.2,64.0,1.5,540,557,515,360,91
14:41:32.190,355.2,64.0,3.1,540,556,618,360,91
14:41:32.392,355.2,64.0,4.6,540,557,542,360,91
14:41:32.600,355.2,64.0,6.2,540,558,619,360,91
14:41:32.806,355.2,64.0,7.9,540,556,558,360,91
14:41:33.001,355.2,64.0,9.4,540,556,560,360,91
14:41:33.225,355.2,64.0,11.2,540,556,559,360,91
14:41:33.429,355.2,64.0,12.8,540,556,557,360,91
14:41:33.653,355.2,64.0,14.3,540,556,561,360,91
14:41:33.852,355.2,64.0,16.0,540,556,558,360,91
14:41:34.079,355.2,64.0,17.8,540,557,610,360,91
14:41:34.277,355.2,64.0,19.4,540,557,557,360,91
14:41:34.477,355.2,64.0,20.9,540,556,609,360,91
14:41:34.704,355.2,64.0,22.5,540,556,560,360,91
14:41:34.903,355.2,64.0,24.3,540,556,558,360,91
14:41:35.102,355.2,64.0,26.1,540,556,559,360,91
14:41:35.328,355.2,64.0,27.6,540,555,556,360,91
14:41:35.554,355.2,64.0,29.1,540,556,560,360,91
14:41:35.756,355.2,64.0,30.9,540,556,556,360,91
14:41:36.957,355.2,64.0,32.5,540,556,601,360,91
14:41:36.187,355.2,64.0,34.1,540,556,559,360,91
14:41:36.388,355.2,64.0,35.9,540,556,559,360,91
14:41:36.588,355.2,64.0,37.5,540,557,559,360,92
14:41:36.788,355.2,64.0,39.0,540,555,582,360,92
14:41:37.989,355.2,64.0,40.8,540,556,558,360,92
14:41:37.214,355.2,64.0,42.3,540,556,557,360,92
14:41:37.414,355.2,64.0,43.9,540,556,559,360,92
14:41:37.612,355.2,64.0,45.5,540,556,558,360,80
14:41:37.838,355.2,64.0,47.1,540,556,560,360,91
14:41:38.037,355.2,64.0,48.8,540,555,558,360,91
14:41:38.237,355.2,64.0,50.3,540,556,561,360,91
14:41:38.438,355.2,64.0,51.9,540,556,557,360,91
14:41:38.669,355.2,64.0,53.7,540,557,623,360,91
14:41:38.867,355.2,64.0,55.2,540,558,559,360,91
14:41:39.068,355.2,64.0,57.0,540,556,560,360,91
14:41:39.292,355.2,64.0,58.6,540,556,559,360,91
14:41:39.492,355.2,64.0,60.1,540,555,558,360,91
14:41:39.691,355.2,64.0,61.7,540,556,559,360,91
14:41:39.891,355.2,64.0,63.2,540,556,559,360,93
14:41:40.091,355.2,64.0,64.8,540,557,555,360,93
14:41:40.291,355.2,64.0,66.4,540,556,560,360,93
14:41:40.519,355.2,64.0,67.9,540,556,560,360,93
14:41:40.718,355.2,64.0,69.7,540,555,558,360,93
14:41:40.919,355.2,64.0,71.4,540,556,561,360,93
14:41:41.119,355.2,64.0,73.0,540,557,558,360,93
14:41:41.319,355.2,64.0,74.6,540,557,560,360,93
14:41:41.541,355.2,64.0,76.2,540,556,559,360,93
14:41:41.745,355.2,64.0,77.8,540,556,560,360,93
14:41:42.945,355.2,64.0,79.3,540,556,558,360,93
