timestamp,xpos,ypos,depth,load,torque,current,voltage,RPM,MSE
09:31:06.495,3.3,34.5,0.1,10.945,1.0445361,0.7633588,8.396947,360,65.86075
09:31:06.675,3.3,34.5,1.0,10.478721,0.6248225,0.5979644,6.412214,360,40.285946
09:31:06.890,3.3,34.5,1.8,10.851744,1.1005614,0.77608144,8.702291,360,69.239426
09:31:07.072,3.3,34.5,2.6,10.571976,0.8052423,0.67430025,7.328244,360,51.255398
09:31:07.270,3.3,34.5,3.4,10.571976,1.008452,0.75063616,8.244274,360,63.586708
09:31:07.471,3.3,34.5,4.2,10.618604,0.8704466,0.69974554,7.6335874,360,55.222717
09:31:07.677,3.3,34.5,5.1,10.758488,0.8878557,0.69974554,7.7862597,360,56.31078
09:31:07.875,3.3,34.5,5.9,10.758488,0.75713027,0.6615776,7.0229006,360,48.378014
09:31:08.084,3.3,34.5,6.7,10.618604,0.85462034,0.68702286,7.6335874,360,54.262337
09:31:08.300,3.3,34.5,7.6,10.618604,0.6533098,0.610687,6.564885,360,42.046276
09:31:08.500,3.3,34.5,8.3,10.805116,1.1186032,0.78880405,8.702291,360,70.32371
09:31:08.698,3.3,34.5,9.1,10.665232,0.68243015,0.6234097,6.717557,360,43.823917
09:31:08.899,3.3,34.5,10.0,10.665232,1.0635275,0.7633588,8.549618,360,66.94992
09:31:09.100,3.3,34.5,10.7,10.758488,0.74257016,0.648855,7.0229006,360,47.494465
09:31:09.313,3.3,34.5,11.5,10.805116,1.0271271,0.75063616,8.396947,360,64.77269
09:31:09.515,3.3,34.5,12.4,10.618604,0.6533098,0.610687,6.564885,360,42.046276
09:31:09.719,3.3,34.5,13.2,10.758488,1.0635275,0.7633588,8.549618,360,66.971016
