timestamp,timeelapsed,xpos,ypos,depth,heaterstate,pumpstate,current,radius
18:54:22.404,1867404,0.0,0.0,0.0,1,0,572,0
18:54:23.778,1867404,0.0,0.0,0.0,1,0,556,0
18:54:24.778,1867404,0.0,0.0,0.0,1,0,635,0
18:54:25.779,1867404,0.0,0.0,0.0,1,0,556,0
18:54:26.779,1867404,0.0,0.0,0.0,1,0,558,0
18:54:27.803,1867404,0.0,0.0,0.0,1,0,555,0
18:54:28.803,1867404,0.0,0.0,0.0,1,0,555,0
18:54:29.803,1867404,0.0,0.0,0.0,1,0,557,0
18:54:30.802,1867404,0.0,0.0,0.0,1,0,555,0
18:54:31.809,1875132,0.0,0.0,0.0,1,0,497,0
18:54:32.809,1875132,0.0,0.0,0.0,1,0,612,0
18:54:33.809,1875132,0.0,0.0,0.0,1,0,554,0
18:54:34.809,1875132,0.0,0.0,0.0,1,0,561,0
18:54:35.809,1875132,0.0,0.0,0.0,1,0,627,0
18:54:36.809,1875132,0.0,0.0,0.0,1,0,556,0
18:54:37.809,1875132,0.0,0.0,0.0,1,0,557,0
18:54:38.810,1875132,0.0,0.0,0.0,1,0,557,0
18:54:39.808,1882844,0.0,0.0,0.0,1,0,555,0
18:54:40.835,1882844,0.0,0.0,0.0,1,0,619,0
18:54:41.829,1882844,0.0,0.0,0.0,1,0,555,0
18:54:42.829,1882844,0.0,0.0,0.0,1,0,557,0
18:54:43.828,1882844,0.0,0.0,0.0,1,0,582,0
18:54:44.828,1882844,0.0,0.0,0.0,1,0,478,0
18:54:45.828,1882844,0.0,0.0,0.0,1,0,558,0
18:54:46.829,1890553,0.0,0.0,0.0,1,0,556,0
18:54:47.828,1890553,0.0,0.0,0.0,1,0,557,0
18:54:48.829,1890553,0.0,0.0,0.0,1,0,558,0
18:54:49.828,1890553,0.0,0.0,0.0,1,0,552,0
18:54:50.854,1890553,0.0,0.0,0.0,1,0,559,0
18:54:51.853,1890553,0.0,0.0,0.0,1,0,559,0
18:54:52.853,1890553,0.0,0.0,0.0,1,0,494,0
18:54:53.853,1890553,0.0,0.0,0.0,1,0,557,0
18:54:54.853,1898279,0.0,0.0,0.0,1,0,556,0
18:54:55.854,1898279,0.0,0.0,0.0,1,0,556,0
18:54:56.853,1898279,0.0,0.0,0.0,1,0,555,0
18:54:57.854,1898279,0.0,0.0,0.0,1,0,555,0
18:54:58.853,1898279,0.0,0.0,0.0,1,0,558,0
18:54:59.853,1898279,0.0,0.0,0.0,1,0,621,0
18:55:00.853,1898279,0.0,0.0,0.0,1,0,558,0
18:55:01.853,1898279,0.0,0.0,0.0,1,0,557,0
18:55:02.854,1906003,0.0,0.0,0.0,1,0,556,0
18:55:03.853,1906003,0.0,0.0,0.0,1,0,480,0
18:55:04.879,1906003,0.0,0.0,0.0,1,0,571,0
18:55:05.878,1906003,0.0,0.0,0.0,1,0,555,0
18:55:06.878,1906003,0.0,0.0,0.0,1,0,557,0
18:55:07.878,1906003,0.0,0.0,0.0,1,0,555,0
18:55:08.878,1906003,0.0,0.0,0.0,1,0,553,0
18:55:09.879,1913729,0.0,0.0,0.0,1,0,557,0
18:55:10.878,1913729,0.0,0.0,0.0,1,0,556,0
18:55:11.879,1913729,0.0,0.0,0.0,1,0,478,0
18:55:12.878,1913729,0.0,0.0,0.0,1,0,557,0
18:55:13.879,1913729,0.0,0.0,0.0,1,0,555,0
18:55:14.878,1913729,0.0,0.0,0.0,1,0,555,0
18:55:15.878,1913729,0.0,0.0,0.0,1,0,632,0
18:55:16.878,1913729,0.0,0.0,0.0,1,0,552,0
18:55:17.878,1921453,0.0,0.0,0.0,1,0,556,0
