timestamp,xpos,ypos,depth,load,torque,current,RPM,MSE
18:14:08.694,0.0,0.0,0.0,40,541,544,360,70
18:14:08.994,0.0,0.0,1.6,48,540,543,360,70
18:14:08.199,0.0,0.0,4.0,48,539,545,360,70
18:14:08.397,0.0,0.0,5.6,44,542,544,360,70
18:14:08.599,0.0,0.0,7.1,46,540,545,360,70
18:14:09.800,0.0,0.0,8.7,56,541,541,360,70
18:14:09.000,0.0,0.0,10.3,55,540,544,360,70
18:14:09.206,0.0,0.0,11.9,70,541,543,360,70
18:14:09.425,0.0,0.0,15.0,172,541,544,360,70
18:14:09.625,0.0,0.0,15.0,140,540,540,360,70
18:14:10.825,0.0,0.0,15.0,137,542,543,360,70
18:14:10.024,0.0,0.0,15.0,129,541,543,360,70
18:14:10.225,0.0,0.0,15.0,123,539,544,360,70
18:14:10.425,0.0,0.0,15.0,123,540,541,360,70
18:14:10.625,0.0,0.0,15.0,120,541,545,360,70
18:14:11.827,0.0,0.0,15.0,116,541,541,360,70
18:14:11.025,0.0,0.0,15.0,115,540,544,360,70
18:14:11.224,0.0,0.0,15.0,116,540,541,360,70
18:14:11.424,0.0,0.0,15.0,118,541,544,360,70
18:14:11.624,0.0,0.0,15.0,118,540,545,360,70
18:14:12.824,0.0,0.0,15.0,123,541,503,360,70
18:14:12.024,0.0,0.0,15.0,126,541,621,360,70
18:14:12.224,0.0,0.0,15.0,123,541,543,360,70
18:14:12.425,0.0,0.0,15.0,123,541,544,360,70
18:14:12.625,0.0,0.0,15.0,122,541,543,360,70
18:14:13.850,0.0,0.0,15.0,123,541,596,360,70
18:14:13.050,0.0,0.0,15.0,126,541,541,360,70
18:14:13.250,0.0,0.0,15.0,121,542,621,360,70
18:14:13.450,0.0,0.0,15.0,108,541,483,360,70
18:14:13.650,0.0,0.0,15.0,115,541,543,360,70
18:14:14.850,0.0,0.0,15.0,99,541,469,360,70
18:14:14.050,0.0,0.0,15.0,98,542,545,360,70
18:14:14.250,0.0,0.0,15.0,99,541,543,360,70
18:14:14.450,0.0,0.0,15.0,97,540,542,360,70
18:14:14.650,0.0,0.0,15.0,97,541,543,360,70
18:14:15.850,0.0,0.0,15.0,92,541,546,360,70
18:14:15.050,0.0,0.0,15.0,96,541,543,360,70
18:14:15.250,0.0,0.0,15.0,95,541,544,360,70
18:14:15.450,0.0,0.0,15.0,122,540,543,360,70
18:14:15.650,0.0,0.0,15.0,116,540,545,360,70
18:14:16.851,0.0,0.0,15.0,96,539,540,360,70
18:14:16.051,0.0,0.0,15.0,92,540,543,360,70
18:14:16.275,0.0,0.0,15.0,110,541,543,360,70
18:14:16.475,0.0,0.0,15.0,118,541,545,360,70
18:14:17.675,0.0,0.0,15.0,139,541,543,360,70
18:14:17.866,0.0,0.0,15.0,136,541,543,360,70
18:14:17.075,0.0,0.0,15.0,145,539,543,360,70
18:14:17.274,0.0,0.0,15.0,144,540,545,360,70
18:14:17.475,0.0,0.0,15.0,138,540,543,360,70
18:14:18.675,0.0,0.0,15.0,138,541,546,360,70
18:14:18.875,0.0,0.0,15.0,132,540,546,360,70
18:14:18.075,0.0,0.0,15.0,120,541,542,360,70
18:14:18.276,0.0,0.0,15.0,120,542,543,360,70
18:14:18.475,0.0,0.0,15.0,119,542,466,360,70
18:14:19.675,0.0,0.0,15.0,120,541,596,360,70
18:14:19.876,0.0,0.0,15.0,117,542,497,360,70
18:14:19.076,0.0,0.0,15.0,117,541,623,360,70
18:14:19.300,0.0,0.0,15.0,114,541,544,360,70
18:14:19.500,0.0,0.0,15.0,115,540,544,360,70
18:14:20.700,0.0,0.0,15.0,115,541,542,360,70
18:14:20.900,0.0,0.0,15.0,116,541,544,360,70
18:14:20.100,0.0,0.0,15.0,115,541,543,360,70
18:14:20.300,0.0,0.0,15.0,118,541,622,360,70
18:14:20.500,0.0,0.0,15.0,121,541,516,360,70
18:14:21.700,0.0,0.0,15.0,100,541,544,360,70
18:14:21.900,0.0,0.0,15.0,104,541,543,360,70
18:14:21.100,0.0,0.0,15.0,129,541,545,360,70
18:14:21.301,0.0,0.0,15.0,123,541,543,360,70
18:14:21.525,0.0,0.0,15.0,124,540,543,360,70
18:14:22.725,0.0,0.0,15.0,129,541,470,360,70
18:14:22.925,0.0,0.0,15.0,128,541,620,360,70
18:14:22.126,0.0,0.0,15.0,132,540,545,360,70
18:14:22.325,0.0,0.0,15.0,129,540,612,360,70
18:14:22.525,0.0,0.0,15.0,136,541,543,360,70
18:14:23.726,0.0,0.0,15.0,138,541,544,360,70
