timestamp,xpos,ypos,depth,load,torque,current,RPM,MSE
12:43:47.650,0.0,37.5,0.0,540,552,568,360,58
12:43:48.774,0.0,37.5,0.0,540,550,567,360,58
12:43:48.991,0.0,37.5,0.0,540,551,568,360,58
12:43:48.192,0.0,37.5,0.0,540,552,484,360,58
12:43:48.392,0.0,37.5,0.0,540,551,564,360,58
12:43:48.591,0.0,37.5,0.0,540,551,503,360,58
12:43:49.792,0.0,37.5,0.0,540,551,565,360,58
12:43:49.993,0.0,37.5,0.0,540,552,564,360,58
12:43:49.190,0.0,37.5,0.0,540,552,565,360,58
12:43:49.391,0.0,37.5,0.0,540,552,562,360,58
12:43:49.595,0.0,37.5,0.0,540,551,564,360,58
12:43:50.816,0.0,37.5,0.0,540,552,491,360,58
12:43:50.016,0.0,37.5,0.0,540,552,563,360,58
12:43:50.216,0.0,37.5,0.0,540,552,560,360,58
12:43:50.417,0.0,37.5,0.0,540,552,654,360,58
12:43:50.618,0.0,37.5,0.0,540,551,562,360,58
12:43:51.816,0.0,37.5,0.0,540,551,623,360,58
12:43:51.018,0.0,37.5,0.0,540,552,563,360,58
12:43:51.212,0.0,37.5,0.0,540,552,624,360,58
12:43:51.410,0.0,37.5,0.0,540,551,560,360,58
12:43:51.611,0.0,37.5,0.0,540,551,562,360,58
12:43:52.811,0.0,37.5,0.0,540,552,556,360,58
12:43:52.010,0.0,37.5,0.0,540,551,562,360,58
12:43:52.210,0.0,37.5,0.0,540,552,560,360,58
12:43:52.436,0.0,37.5,0.0,540,552,561,360,58
12:43:52.636,0.0,37.5,0.0,540,553,474,360,58
12:43:53.835,0.0,37.5,0.0,540,552,557,360,58
12:43:53.036,0.0,37.5,0.0,540,552,483,360,58
12:43:53.236,0.0,37.5,0.0,540,552,561,360,58
12:43:53.436,0.0,37.5,0.0,540,551,554,360,58
12:43:53.636,0.0,37.5,0.0,540,551,557,360,58
12:43:54.836,0.0,37.5,0.0,540,551,554,360,58
12:43:54.037,0.0,37.5,0.0,540,552,556,360,58
12:43:54.237,0.0,37.5,0.0,540,552,554,360,58
12:43:54.436,0.0,37.5,0.0,540,551,555,360,58
12:43:54.636,0.0,37.5,0.0,540,551,554,360,58
12:43:55.835,0.0,37.5,0.0,540,552,557,360,58
12:43:55.037,0.0,37.5,0.0,540,552,553,360,58
12:43:55.260,0.0,37.5,0.0,540,552,621,360,58
12:43:55.461,0.0,37.5,0.0,540,552,554,360,58
12:43:55.661,0.0,37.5,0.0,540,552,556,360,58
12:43:56.861,0.0,37.5,0.0,540,551,552,360,58
12:43:56.061,0.0,37.5,0.0,540,551,555,360,58
12:43:56.261,0.0,37.5,0.0,540,551,551,360,58
12:43:56.460,0.0,37.5,0.0,540,551,554,360,58
12:43:56.661,0.0,37.5,0.0,540,551,552,360,58
12:43:57.860,0.0,37.5,0.0,540,551,555,360,58
12:43:57.061,0.0,37.5,0.0,540,551,552,360,61
12:43:57.262,0.0,37.5,0.0,540,551,555,360,74
12:43:57.461,0.0,37.5,0.0,540,551,552,360,61
12:43:57.661,0.0,37.5,0.0,540,551,555,360,54
