timestamp,xpos,ypos,depth,temperature,heaterstate,pumpstate,current,radius
17:08:44.738,0.0,0.0,0.0,86.5701,1,1,0.99277973,0.0
17:08:44.015,0.0,0.0,0.0,86.5701,1,1,0.99277973,0.0
17:08:44.509,0.0,0.0,0.0,87.33203,1,1,0.95667887,0.0
17:08:45.014,0.0,0.0,0.0,86.94885,1,1,0.99277973,0.0
17:08:45.541,0.0,0.0,0.0,85.82544,1,1,0.99277973,0.0
17:08:46.058,0.0,0.0,0.0,85.82544,1,1,0.9205775,0.0
17:08:46.566,0.0,0.0,0.0,86.94885,0,1,0.9205775,0.0
17:08:47.091,0.0,0.0,0.0,85.82544,0,1,1.0649819,0.0
17:08:48.597,0.0,0.0,0.0,90.14664,0,1,0.9205775,0.0
17:08:48.111,0.0,0.0,0.0,86.94885,0,1,0.95667887,0.0
17:08:49.623,0.0,0.0,0.0,87.33203,0,1,0.9205775,0.0
17:08:49.105,0.0,0.0,0.0,85.45932,0,1,0.9205775,0.0
17:08:50.645,0.0,0.0,0.0,85.45932,0,1,1.0288811,0.0
17:08:50.121,0.0,0.0,0.0,86.94885,0,1,0.9205775,0.0
17:08:51.626,0.0,0.0,0.0,87.719666,0,1,0.8483753,0.0
17:08:51.129,0.0,0.0,0.0,86.5701,0,1,0.9205775,0.0
17:08:52.632,0.0,0.0,0.0,86.94885,0,1,0.8844762,0.0
17:08:52.148,0.0,0.0,0.0,86.19568,0,1,0.8844762,0.0
17:08:53.664,0.0,0.0,0.0,86.94885,0,1,0.95667887,0.0
17:08:53.171,0.0,0.0,0.0,86.5701,0,1,0.95667887,0.0
17:08:54.683,0.0,0.0,0.0,86.94885,0,1,0.95667887,0.0
17:08:54.204,0.0,0.0,0.0,87.719666,0,1,0.99277973,0.0
17:08:55.710,0.0,0.0,0.0,84.739044,0,1,0.8844762,0.0
17:08:55.209,0.0,0.0,0.0,87.33203,0,1,0.9205775,0.0
17:08:56.705,0.0,0.0,0.0,84.739044,0,1,0.8844762,0.0
17:08:56.212,0.0,0.0,0.0,86.5701,0,1,0.99277973,0.0
17:08:57.736,0.0,0.0,0.0,85.82544,0,1,0.8844762,0.0
17:08:57.237,0.0,0.0,0.0,86.94885,0,1,0.8844762,0.0
17:08:58.750,0.0,0.0,0.0,89.72952,0,1,0.8844762,0.0
17:08:58.268,0.0,0.0,0.0,87.33203,0,1,1.0288811,0.0
17:08:59.786,0.0,0.0,0.0,85.45932,0,1,0.9205775,0.0
17:08:59.287,0.0,0.0,0.0,84.03418,0,1,0.9205775,0.0
17:09:00.787,0.0,0.0,0.0,88.11194,0,1,0.95667887,0.0
17:09:00.308,0.0,0.0,0.0,87.719666,0,1,0.8844762,0.0
17:09:01.872,0.0,0.0,0.0,84.384735,0,1,0.8483753,0.0
17:09:01.310,0.0,0.0,0.0,86.19568,0,1,0.99277973,0.0
17:09:02.836,0.0,0.0,0.0,90.14664,0,1,0.9205775,0.0
17:09:02.393,0.0,0.0,0.0,86.5701,0,1,0.95667887,0.0
17:09:03.850,0.0,0.0,0.0,87.719666,0,1,0.8844762,0.0
17:09:03.361,0.0,0.0,0.0,86.5701,0,1,0.812274,0.0
17:09:04.853,0.0,0.0,0.0,84.739044,0,1,0.9205775,0.0
17:09:04.384,0.0,0.0,0.0,86.5701,0,1,0.9205775,0.0
17:09:05.898,0.0,0.0,0.0,86.5701,0,1,0.9205775,0.0
17:09:05.406,0.0,0.0,0.0,86.19568,0,1,0.9205775,0.0
17:09:06.917,0.0,0.0,0.0,86.5701,0,1,0.95667887,0.0
17:09:06.417,0.0,0.0,0.0,85.82544,0,1,0.99277973,0.0
17:09:07.934,0.0,0.0,0.0,87.33203,0,1,0.95667887,0.0
17:09:07.433,0.0,0.0,0.0,87.33203,0,1,0.9205775,0.0
17:09:08.935,0.0,0.0,0.0,86.5701,0,1,0.9205775,0.0
17:09:08.478,0.0,0.0,0.0,87.33203,0,1,0.8844762,0.0
17:09:09.966,0.0,0.0,0.0,86.19568,0,1,1.0649819,0.0
17:09:09.465,0.0,0.0,0.0,84.739044,0,1,1.0288811,0.0
17:09:10.006,0.0,0.0,0.0,86.94885,0,1,0.9205775,0.0
17:09:10.510,0.0,0.0,0.0,86.19568,0,1,0.95667887,0.0
17:09:11.019,0.0,0.0,0.0,87.719666,0,1,0.95667887,0.0
17:09:11.515,0.0,0.0,0.0,85.45932,0,1,0.9205775,0.0
17:09:12.045,0.0,0.0,0.0,88.11194,0,1,0.9205775,0.0
17:09:12.531,0.0,0.0,0.0,85.45932,0,1,0.9205775,0.0
17:09:13.054,0.0,0.0,0.0,86.5701,0,1,0.8844762,0.0
17:09:13.565,0.0,0.0,0.0,84.384735,0,1,0.8844762,0.0
17:09:14.072,0.0,0.0,0.0,86.5701,0,1,0.9205775,0.0
17:09:14.571,0.0,0.0,0.0,85.82544,0,1,0.9205775,0.0
17:09:15.082,0.0,0.0,0.0,84.739044,0,1,0.9205775,0.0
17:09:16.600,0.0,0.0,0.0,84.739044,0,1,0.9205775,0.0
17:09:16.108,0.0,0.0,0.0,89.72952,0,1,0.99277973,0.0
17:09:17.650,0.0,0.0,0.0,86.94885,0,1,0.95667887,0.0
17:09:17.130,0.0,0.0,0.0,85.0972,0,1,0.95667887,0.0
17:09:18.665,0.0,0.0,0.0,86.5701,0,1,0.95667887,0.0
17:09:18.173,0.0,0.0,0.0,84.384735,0,1,0.9205775,0.0
17:09:19.698,0.0,0.0,0.0,85.82544,0,1,0.9205775,0.0
17:09:19.179,0.0,0.0,0.0,85.82544,0,1,0.99277973,0.0
17:09:20.693,0.0,0.0,0.0,85.82544,0,1,0.8483753,0.0
17:09:20.200,0.0,0.0,0.0,84.739044,0,1,0.95667887,0.0
17:09:21.691,0.0,0.0,0.0,84.739044,0,1,0.95667887,0.0
17:09:21.218,0.0,0.0,0.0,85.82544,0,1,0.95667887,0.0
17:09:22.721,0.0,0.0,0.0,84.384735,0,1,0.8844762,0.0
17:09:22.234,0.0,0.0,0.0,85.0972,0,1,0.9205775,0.0
17:09:23.732,0.0,0.0,0.0,86.5701,0,1,0.8844762,0.0
17:09:23.260,0.0,0.0,0.0,83.004364,0,1,0.9205775,0.0
17:09:24.778,0.0,0.0,0.0,84.384735,0,1,0.9205775,0.0
17:09:24.273,0.0,0.0,0.0,86.5701,0,1,0.8483753,0.0
17:09:25.785,0.0,0.0,0.0,86.19568,0,1,0.8844762,0.0
17:09:25.293,0.0,0.0,0.0,84.739044,0,1,0.9205775,0.0
17:09:26.810,0.0,0.0,0.0,85.45932,0,1,0.8844762,0.0
17:09:26.318,0.0,0.0,0.0,85.45932,0,1,0.95667887,0.0
17:09:27.830,0.0,0.0,0.0,84.739044,0,1,0.99277973,0.0
17:09:27.313,0.0,0.0,0.0,82.66812,0,1,0.9205775,0.0
17:09:28.858,0.0,0.0,0.0,83.344086,0,1,0.95667887,0.0
17:09:28.394,0.0,0.0,0.0,85.82544,0,1,0.95667887,0.0
17:09:29.877,0.0,0.0,0.0,84.384735,0,1,0.9205775,0.0
17:09:29.366,0.0,0.0,0.0,83.344086,0,1,0.95667887,0.0
17:09:30.892,0.0,0.0,0.0,82.66812,0,1,0.95667887,0.0
17:09:30.421,0.0,0.0,0.0,84.03418,0,1,0.8844762,0.0
17:09:31.941,0.0,0.0,0.0,85.82544,0,1,0.8483753,0.0
