timestamp,xpos,ypos,depth,temperature,heaterstate,pumpstate,current,radius
16:44:25.202,0.0,0.0,0.0,51.508636,1,0,0.74007225,0.0
16:44:26.192,0.0,0.0,0.0,52.627686,1,0,0.5595665,0.0
16:44:26.702,0.0,0.0,0.0,53.19919,1,1,0.95667887,0.0
16:44:27.209,0.0,0.0,0.0,53.05551,1,1,1.0288811,0.0
16:44:27.725,0.0,0.0,0.0,53.19919,1,1,0.9205775,0.0
16:44:28.231,0.0,0.0,0.0,53.779053,1,1,1.1010833,0.0
16:44:28.740,0.0,0.0,0.0,53.63327,1,1,1.0288811,0.0
16:44:29.242,0.0,0.0,0.0,53.19919,1,1,0.99277973,0.0
16:44:30.752,0.0,0.0,0.0,52.486084,1,1,1.0288811,0.0
16:44:30.234,0.0,0.0,0.0,52.912384,1,1,1.0649819,0.0
16:44:31.769,0.0,0.0,0.0,52.204376,1,1,0.95667887,0.0
16:44:31.264,0.0,0.0,0.0,52.34497,1,1,1.0288811,0.0
16:44:32.767,0.0,0.0,0.0,53.19919,1,1,1.0649819,0.0
16:44:32.270,0.0,0.0,0.0,52.769775,1,1,0.95667887,0.0
16:44:33.776,0.0,0.0,0.0,52.627686,1,1,1.0288811,0.0
16:44:33.298,0.0,0.0,0.0,52.486084,1,1,0.99277973,0.0
16:44:34.846,0.0,0.0,0.0,51.785492,1,1,0.99277973,0.0
16:44:34.332,0.0,0.0,0.0,52.486084,1,1,1.0288811,0.0
16:44:35.845,0.0,0.0,0.0,52.627686,1,1,1.0288811,0.0
16:44:35.358,0.0,0.0,0.0,52.06424,1,1,1.1010833,0.0
16:44:36.853,0.0,0.0,0.0,52.627686,1,1,1.0288811,0.0
16:44:36.367,0.0,0.0,0.0,55.26758,1,1,0.99277973,0.0
16:44:37.864,0.0,0.0,0.0,52.34497,1,1,0.99277973,0.0
16:44:37.380,0.0,0.0,0.0,51.924652,1,1,0.95667887,0.0
16:44:38.888,0.0,0.0,0.0,52.34497,1,1,1.0288811,0.0
16:44:38.378,0.0,0.0,0.0,52.627686,1,1,0.99277973,0.0
16:44:39.912,0.0,0.0,0.0,51.785492,1,1,0.99277973,0.0
16:44:39.434,0.0,0.0,0.0,53.925385,1,1,0.99277973,0.0
16:44:40.933,0.0,0.0,0.0,51.64682,1,1,0.9205775,0.0
16:44:40.443,0.0,0.0,0.0,52.06424,1,1,0.99277973,0.0
16:44:41.951,0.0,0.0,0.0,49.885803,1,1,1.0288811,0.0
16:44:41.445,0.0,0.0,0.0,51.508636,1,1,1.0649819,0.0
16:44:42.976,0.0,0.0,0.0,51.64682,1,1,0.95667887,0.0
16:44:42.498,0.0,0.0,0.0,51.233643,1,1,0.99277973,0.0
16:44:43.015,0.0,0.0,0.0,52.06424,1,1,0.99277973,0.0
16:44:43.516,0.0,0.0,0.0,51.37094,1,1,0.99277973,0.0
16:44:44.030,0.0,0.0,0.0,52.204376,1,1,0.99277973,0.0
16:44:44.531,0.0,0.0,0.0,51.785492,1,1,0.99277973,0.0
16:44:45.047,0.0,0.0,0.0,51.37094,1,1,0.99277973,0.0
16:44:45.566,0.0,0.0,0.0,51.37094,1,1,0.99277973,0.0
