timestamp,timeelapsed,xpos,ypos,depth,heaterstate,pumpstate,current,radius
20:02:16.991,561960,0.0,0.0,0.0,1,1,600,0
20:02:17.542,561960,0.0,0.0,0.0,1,1,600,0
20:02:18.542,561960,0.0,0.0,0.0,1,1,600,0
20:02:19.541,561960,0.0,0.0,0.0,1,1,600,0
20:02:20.541,561960,0.0,0.0,0.0,1,1,600,0
20:02:21.541,561960,0.0,0.0,0.0,1,1,600,0
20:02:22.541,561960,0.0,0.0,0.0,1,1,600,0
20:02:23.542,561960,0.0,0.0,0.0,1,1,600,0
20:02:24.542,561960,0.0,0.0,0.0,1,1,600,0
20:02:25.541,561960,0.0,0.0,0.0,1,1,600,0
20:02:26.542,561960,0.0,0.0,0.0,1,1,600,0
20:02:27.542,561960,0.0,0.0,0.0,1,1,600,0
20:02:28.542,561960,0.0,0.0,0.0,1,1,600,0
20:02:29.542,561960,0.0,0.0,0.0,1,1,600,0
20:02:30.541,561960,0.0,0.0,0.0,1,1,600,0
20:02:31.573,561960,0.0,0.0,0.0,1,1,600,0
20:02:32.572,561960,0.0,0.0,0.0,1,1,600,0
