timestamp,xpos,ypos,depth,load,torque,current,voltage,RPM,MSE
11:11:18.574,0.0,0.0,69.7,1.3809091,-50.87207,-2.4936388,125.19084,360.0,-30870.22
11:11:18.634,0.0,0.0,69.8,28.99909,-49.73891,-2.4681933,123.66412,360.0,-30176.344
11:11:18.842,0.0,0.0,69.9,29.689545,-51.306355,-2.4936388,126.259544,360.0,-31127.354
11:11:18.066,0.0,0.0,70.0,27.618183,-50.414375,-2.4681933,125.34352,360.0,-30586.547
11:11:18.291,0.0,0.0,70.1,37.284546,-50.56187,-2.4936388,124.427475,360.0,-30673.863
11:11:19.491,0.0,0.0,70.2,24.856363,-51.24431,-2.4936388,126.106865,360.0,-31090.797
11:11:19.698,0.0,0.0,70.3,23.475454,-50.685955,-2.4936388,124.73282,360.0,-30752.283
11:11:19.899,0.0,0.0,70.4,16.57091,-50.747997,-2.4936388,124.8855,360.0,-30791.494
11:11:19.112,0.0,0.0,70.5,20.713636,-50.56187,-2.4936388,124.427475,360.0,-30677.611
11:11:19.311,0.0,0.0,70.6,40.736816,-50.87207,-2.4936388,125.19084,360.0,-30861.32
11:11:20.511,0.0,0.0,70.7,27.618183,-50.996147,-2.4936388,125.496185,360.0,-30939.582
11:11:20.718,0.0,0.0,70.8,26.237272,-50.16875,-2.4681933,124.73282,360.0,-30437.809
11:11:20.925,0.0,0.0,70.9,36.59409,-50.810036,-2.4936388,125.03816,360.0,-30824.611
11:11:20.144,0.0,0.0,71.0,36.59409,-50.810036,-2.4936388,125.03816,360.0,-30824.611
11:11:20.344,0.0,0.0,71.1,34.522728,-50.230156,-2.4681933,124.8855,360.0,-30473.195
11:11:21.569,0.0,0.0,71.2,35.21318,-49.971233,-2.4554708,124.8855,360.0,-30315.918
11:11:21.768,0.0,0.0,71.3,31.760908,-50.56187,-2.4936388,124.427475,360.0,-30675.113
11:11:21.993,0.0,0.0,71.4,27.618183,-50.62392,-2.4936388,124.580154,360.0,-30713.705
11:11:21.193,0.0,0.0,71.5,44.879547,-50.810036,-2.4936388,125.03816,360.0,-30822.738
11:11:21.418,0.0,0.0,71.6,29.689545,-51.058193,-2.4936388,125.648865,360.0,-30976.764
11:11:22.644,0.0,0.0,71.7,17.261364,-50.37576,-2.4936388,123.96947,360.0,-30565.455
11:11:22.869,0.0,0.0,71.8,30.380001,-50.747997,-2.4936388,124.8855,360.0,-30788.371
11:11:22.093,0.0,0.0,71.9,40.736816,-50.747997,-2.4936388,124.8855,360.0,-30786.03
11:11:22.294,0.0,0.0,72.0,65.593185,-50.93412,-2.4936388,125.34352,360.0,-30893.352
11:11:23.518,0.0,0.0,72.1,14.499545,-49.54361,-2.4554708,123.81679,360.0,-30061.11
11:11:23.719,0.0,0.0,72.2,44.879547,-50.291557,-2.4681933,125.03816,360.0,-30508.113
11:11:23.943,0.0,0.0,72.3,33.14182,-50.62392,-2.4936388,124.580154,360.0,-30712.455
11:11:23.168,0.0,0.0,72.4,34.522728,-51.306355,-2.4936388,126.259544,360.0,-31126.26
11:11:23.394,0.0,0.0,72.5,32.451363,-48.67665,-2.3918576,124.8855,360.0,-29530.955
11:11:24.594,0.0,0.0,72.6,35.21318,-50.352966,-2.4681933,125.19084,360.0,-30547.562
11:11:24.819,0.0,0.0,72.7,51.093636,-50.747997,-2.4936388,124.8855,360.0,-30783.686
11:11:24.019,0.0,0.0,72.8,43.498634,-50.242188,-2.480916,124.27481,360.0,-30478.467
11:11:24.244,0.0,0.0,72.9,12.428182,-50.685955,-2.4936388,124.73282,360.0,-30754.783
11:11:25.443,0.0,0.0,73.0,43.498634,-50.499836,-2.4936388,124.27481,360.0,-30634.814
11:11:25.670,0.0,0.0,73.1,35.21318,-50.47578,-2.4681933,125.496185,360.0,-30622.09
11:11:25.868,0.0,0.0,73.3,33.83227,-50.045933,-2.4681933,124.427475,360.0,-30361.559
11:11:25.093,0.0,0.0,73.3,31.760908,-51.058193,-2.4936388,125.648865,360.0,-30976.295
11:11:25.294,0.0,0.0,73.5,40.046364,-50.996147,-2.4936388,125.496185,360.0,-30936.771
11:11:26.494,0.0,0.0,73.6,51.784092,-50.598595,-2.4681933,125.80153,360.0,-30692.87
11:11:26.693,0.0,0.0,73.6,11.047273,-50.996147,-2.4936388,125.496185,360.0,-30943.33
11:11:26.919,0.0,0.0,73.7,46.95091,-50.93412,-2.4936388,125.34352,360.0,-30897.568
11:11:26.144,0.0,0.0,73.9,15.880454,-50.499836,-2.4936388,124.27481,360.0,-30641.06
11:11:26.369,0.0,0.0,74.0,42.80818,-50.685955,-2.4936388,124.73282,360.0,-30747.912
11:11:27.594,0.0,0.0,74.1,13.118636,-49.469227,-2.442748,124.27481,360.0,-30016.285
11:11:27.794,0.0,0.0,74.2,49.712727,-50.62392,-2.4936388,124.580154,360.0,-30708.707
11:11:27.018,0.0,0.0,74.3,41.427273,-50.251686,-2.4936388,123.66412,360.0,-30484.7
11:11:27.244,0.0,0.0,74.4,20.023182,-50.18046,-2.480916,124.12213,360.0,-30446.318
11:11:28.469,0.0,0.0,74.5,33.83227,-50.499836,-2.4936388,124.27481,360.0,-30637.0
11:11:28.694,0.0,0.0,74.6,31.070454,-50.313717,-2.4936388,123.81679,360.0,-30524.684
11:11:28.919,0.0,0.0,74.7,0.0,-50.685955,-2.4936388,124.73282,360.0,-30757.594
11:11:28.144,0.0,0.0,74.8,-5.5236363,-50.62392,-2.4936388,124.580154,360.0,-30721.201
11:11:28.344,0.0,0.0,74.9,44.879547,-51.306355,-2.4936388,126.259544,360.0,-31123.918
11:11:29.545,0.0,0.0,75.0,34.522728,-49.47398,-2.40458,126.259544,360.0,-30014.326
11:11:29.770,0.0,0.0,75.1,43.498634,-50.045933,-2.4681933,124.427475,360.0,-30359.373
11:11:29.969,0.0,0.0,75.2,13.809092,-50.810036,-2.4936388,125.03816,360.0,-30829.766
11:11:29.168,0.0,0.0,75.3,20.023182,-50.127605,-2.4936388,123.35878,360.0,-30414.244
11:11:29.394,0.0,0.0,75.4,32.451363,-50.251686,-2.4936388,123.66412,360.0,-30486.729
11:11:30.594,0.0,0.0,75.5,44.879547,-50.685955,-2.4936388,124.73282,360.0,-30747.443
11:11:30.795,0.0,0.0,75.6,17.261364,-51.120235,-2.4936388,125.80153,360.0,-31017.223
11:11:30.995,0.0,0.0,75.7,26.927727,-50.56187,-2.4936388,124.427475,360.0,-30676.207
11:11:30.195,0.0,0.0,75.8,29.689545,-51.306355,-2.4936388,126.259544,360.0,-31127.354
11:11:30.396,0.0,0.0,75.9,10.356818,-50.499836,-2.4936388,124.27481,360.0,-30642.31
11:11:31.596,0.0,0.0,76.0,18.642273,-50.499836,-2.4936388,124.27481,360.0,-30640.436
11:11:31.796,0.0,0.0,76.1,29.689545,-51.044575,-2.480916,126.259544,360.0,-30968.5
11:11:31.996,0.0,0.0,76.2,31.760908,-50.489075,-2.480916,124.8855,360.0,-30630.94
11:11:31.220,0.0,0.0,76.3,24.856363,-50.313717,-2.4936388,123.81679,360.0,-30526.09
11:11:31.421,0.0,0.0,76.4,25.546818,-51.058193,-2.4936388,125.648865,360.0,-30977.701
11:11:32.647,0.0,0.0,76.5,24.856363,-49.75537,-2.4936388,122.44274,360.0,-30187.27
11:11:32.871,0.0,0.0,76.6,16.57091,-51.306355,-2.4936388,126.259544,360.0,-31130.32
11:11:32.097,0.0,0.0,76.7,25.546818,-50.810036,-2.4936388,125.03816,360.0,-30827.111
11:11:32.322,0.0,0.0,76.8,23.475454,-50.810036,-2.4936388,125.03816,360.0,-30827.578
11:11:33.547,0.0,0.0,76.9,53.855453,-50.56187,-2.4936388,124.427475,360.0,-30670.115
11:11:33.746,0.0,0.0,77.0,11.737727,-50.313717,-2.4936388,123.81679,360.0,-30529.057
11:11:33.947,0.0,0.0,77.1,37.284546,-50.810036,-2.4936388,125.03816,360.0,-30824.455
11:11:33.171,0.0,0.0,77.2,10.356818,-50.598595,-2.4681933,125.80153,360.0,-30702.24
11:11:33.372,0.0,0.0,77.3,33.83227,-50.810036,-2.4936388,125.03816,360.0,-30825.236
11:11:34.596,0.0,0.0,77.4,18.642273,-50.230156,-2.4681933,124.8855,360.0,-30476.787
11:11:34.821,0.0,0.0,77.5,31.760908,-50.499836,-2.4936388,124.27481,360.0,-30637.469
11:11:34.047,0.0,0.0,77.6,13.118636,-51.24431,-2.4936388,126.106865,360.0,-31093.451
11:11:34.271,0.0,0.0,77.8,23.475454,-50.810036,-2.4936388,125.03816,360.0,-30827.578
11:11:35.497,0.0,0.0,77.9,54.54591,-50.437794,-2.4936388,124.12213,360.0,-30594.664
11:11:35.708,0.0,0.0,78.0,-7.5950003,-50.06557,-2.4936388,123.20611,360.0,-30382.848
11:11:35.922,0.0,0.0,78.1,38.665455,-49.03021,-2.4300256,123.81679,360.0,-29744.096
11:11:35.147,0.0,0.0,78.2,72.49773,-50.62392,-2.4936388,124.580154,360.0,-30703.555
11:11:35.372,0.0,0.0,78.3,-6.214091,-49.98453,-2.4681933,124.27481,360.0,-30333.36
11:11:36.597,0.0,0.0,78.4,4.1427274,-50.303913,-2.480916,124.427475,360.0,-30524.824
11:11:36.797,0.0,0.0,78.5,41.427273,-50.242188,-2.480916,124.27481,360.0,-30478.936
11:11:36.997,0.0,0.0,78.6,-11.737727,-50.87207,-2.4936388,125.19084,360.0,-30873.188
11:11:36.221,0.0,0.0,78.7,36.59409,-50.810036,-2.4936388,125.03816,360.0,-30824.611
11:11:37.446,0.0,0.0,78.8,42.80818,-50.685955,-2.4936388,124.73282,360.0,-30747.912
11:11:37.647,0.0,0.0,78.9,21.40409,-49.98453,-2.4681933,124.27481,360.0,-30327.111
11:11:37.846,0.0,0.0,79.0,33.14182,-51.18227,-2.4936388,125.9542,360.0,-31051.275
11:11:37.072,0.0,0.0,79.1,25.546818,-50.313717,-2.4936388,123.81679,360.0,-30525.934
11:11:37.271,0.0,0.0,79.2,31.070454,-50.37576,-2.4936388,123.96947,360.0,-30562.332
11:11:38.498,0.0,0.0,79.3,26.927727,-50.747997,-2.4936388,124.8855,360.0,-30789.152
11:11:38.721,0.0,0.0,79.4,17.261364,-49.695232,-2.4300256,125.496185,360.0,-30152.492
11:11:38.922,0.0,0.0,79.5,45.57,-50.003525,-2.4936388,123.053444,360.0,-30333.172
11:11:38.148,0.0,0.0,79.6,22.094545,-50.18046,-2.480916,124.12213,360.0,-30445.85
11:11:38.355,0.0,0.0,79.7,40.046364,-51.18227,-2.4936388,125.9542,360.0,-31049.715
11:11:39.555,0.0,0.0,79.8,23.475454,-50.499836,-2.4936388,124.27481,360.0,-30639.342
11:11:39.780,0.0,0.0,79.9,20.713636,-50.56187,-2.4936388,124.427475,360.0,-30677.611
11:11:39.980,0.0,0.0,80.0,55.236366,-49.879456,-2.4936388,122.7481,360.0,-30255.695
11:11:39.205,0.0,0.0,80.1,27.618183,-50.215603,-2.4554708,125.496185,360.0,-30465.928
11:11:39.405,0.0,0.0,80.2,32.451363,-50.36563,-2.480916,124.580154,360.0,-30555.873
11:11:40.630,0.0,0.0,80.3,17.951818,-50.045933,-2.4681933,124.427475,360.0,-30365.15
11:11:40.855,0.0,0.0,80.4,33.83227,-49.95542,-2.442748,125.496185,360.0,-30306.637
