timestamp,timeelapsed,xpos,ypos,depth,heaterstate,pumpstate,current,radius
20:31:16.230,214996,0.0,0.0,0.0,1,1,574,0
20:31:17.009,214996,0.0,0.0,0.0,1,1,574,0
20:31:18.009,214996,0.0,0.0,0.0,1,1,574,0
20:31:19.041,214996,0.0,0.0,0.0,1,1,574,0
20:31:20.034,214996,0.0,0.0,0.0,1,1,574,0
20:31:21.034,214996,0.0,0.0,0.0,1,1,574,0
20:31:22.035,214996,0.0,0.0,0.0,1,1,574,0
20:31:23.035,214996,0.0,0.0,0.0,1,1,574,0
20:31:24.035,214996,0.0,0.0,0.0,1,1,574,0
20:31:25.035,214996,0.0,0.0,0.0,1,1,574,0
20:31:26.035,214996,0.0,0.0,0.0,1,1,574,0
20:31:27.035,214996,0.0,0.0,0.0,1,1,574,0
20:31:28.035,214996,0.0,0.0,0.0,1,1,574,0
20:31:29.059,214996,0.0,0.0,0.0,1,1,574,0
20:31:30.060,214996,0.0,0.0,0.0,1,1,574,0
20:31:31.066,214996,0.0,0.0,0.0,1,1,574,0
20:31:32.076,214996,0.0,0.0,0.0,1,0,574,0
20:31:33.076,214996,0.0,0.0,0.0,1,1,574,0
20:31:34.075,214996,0.0,0.0,0.0,1,1,574,0
20:31:35.076,214996,0.0,0.0,0.0,1,1,574,0
20:31:36.076,214996,0.0,0.0,0.0,1,1,574,0
