timestamp,timeelapsed,xpos,ypos,depth,heaterstate,pumpstate,current,radius
18:53:25.020,1809993,0.0,0.0,0.0,1,0,560,0
18:53:26.644,1809993,0.0,0.0,0.0,1,0,557,0
18:53:27.644,1811144,0.0,0.0,0.0,1,0,557,0
18:53:28.644,1811144,0.0,0.0,0.0,1,0,555,0
18:53:29.643,1811144,0.0,0.0,0.0,1,0,478,0
18:53:30.643,1811144,0.0,0.0,0.0,1,0,559,0
18:53:31.650,1811144,0.0,0.0,0.0,1,0,553,0
18:53:32.648,1811144,0.0,0.0,0.0,1,0,478,0
18:53:33.650,1811144,0.0,0.0,0.0,1,0,558,0
18:53:34.675,1811144,0.0,0.0,0.0,1,0,557,0
18:53:35.675,1818874,0.0,0.0,0.0,1,0,557,0
18:53:36.674,1818874,0.0,0.0,0.0,1,0,556,0
