timestamp,xpos,ypos,depth,temperature,heaterstate,pumpstate,current,radius
16:36:36.925,0.0,0.0,0.0,22.684174,1,0,0.6317687,0.0
16:36:36.435,0.0,0.0,0.0,21.211731,1,0,0.59566784,0.0
16:36:37.940,0.0,0.0,0.0,22.684174,1,0,0.59566784,0.0
16:36:37.448,0.0,0.0,0.0,21.990234,1,0,0.5234661,0.0
16:36:38.957,0.0,0.0,0.0,22.944916,1,0,0.5595665,0.0
16:36:38.479,0.0,0.0,0.0,22.510498,1,0,0.59566784,0.0
16:36:39.981,0.0,0.0,0.0,22.510498,1,0,0.5234661,0.0
16:36:39.490,0.0,0.0,0.0,22.423737,1,0,0.5595665,0.0
16:36:40.002,0.0,0.0,0.0,23.118958,1,0,0.5595665,0.0
16:36:40.514,0.0,0.0,0.0,22.684174,1,0,0.5234661,0.0
16:36:41.022,0.0,0.0,0.0,22.771088,1,0,0.5595665,0.0
16:36:41.539,0.0,0.0,0.0,22.944916,1,0,0.5595665,0.0
16:36:42.033,0.0,0.0,0.0,22.684174,1,0,0.5595665,0.0
16:36:42.550,0.0,0.0,0.0,21.03897,1,0,0.5595665,0.0
16:36:43.060,0.0,0.0,0.0,22.944916,1,0,0.59566784,0.0
16:36:43.578,0.0,0.0,0.0,23.206024,1,0,0.48736477,0.0
16:36:44.094,0.0,0.0,0.0,23.031921,1,0,0.4512639,0.0
16:36:44.600,0.0,0.0,0.0,22.771088,1,0,0.5595665,0.0
16:36:45.093,0.0,0.0,0.0,22.597351,1,0,0.6317687,0.0
16:36:45.628,0.0,0.0,0.0,22.857971,1,0,0.48736477,0.0
16:36:46.113,0.0,0.0,0.0,23.554626,1,0,0.5595665,0.0
16:36:46.610,0.0,0.0,0.0,22.944916,1,0,0.5595665,0.0
16:36:47.126,0.0,0.0,0.0,23.118958,0,0,0.5234661,0.0
16:36:47.644,0.0,0.0,0.0,23.031921,0,0,0.5595665,0.0
16:36:48.206,0.0,0.0,0.0,21.557495,0,0,0.48736477,0.0
16:36:48.665,0.0,0.0,0.0,23.118958,0,0,0.5234661,0.0
16:36:49.174,0.0,0.0,0.0,23.118958,0,0,0.5234661,0.0
16:36:49.690,0.0,0.0,0.0,22.597351,0,0,0.4512639,0.0
16:36:50.209,0.0,0.0,0.0,23.554626,0,0,0.5234661,0.0
