timestamp,timeelapsed,xpos,ypos,depth,heaterstate,pumpstate,current,radius
19:03:44.183,322179,0.0,0.0,0.0,0,0,248,0
19:03:45.955,322179,0.0,0.0,0.0,0,0,540,0
19:03:46.955,322179,0.0,0.0,0.0,0,0,540,0
19:03:47.964,322179,0.0,0.0,0.0,0,0,539,0
19:03:48.964,322179,0.0,0.0,0.0,0,0,536,0
19:03:49.963,322179,0.0,0.0,0.0,0,0,541,0
19:03:50.964,322179,0.0,0.0,0.0,0,0,538,0
19:03:51.963,322179,0.0,0.0,0.0,0,0,545,0
19:03:52.963,329887,0.0,0.0,0.0,0,0,593,0
19:03:53.963,329887,0.0,0.0,0.0,0,0,541,0
19:03:54.983,329887,0.0,0.0,0.0,0,0,603,0
19:03:55.983,329887,0.0,0.0,0.0,0,0,541,0
19:03:56.984,329887,0.0,0.0,0.0,0,0,537,0
19:03:57.984,329887,0.0,0.0,0.0,0,0,540,0
19:03:58.983,329887,0.0,0.0,0.0,0,0,541,0
19:03:59.983,329887,0.0,0.0,0.0,0,0,541,0
19:04:00.983,337608,0.0,0.0,0.0,0,0,539,0
19:04:01.984,337608,0.0,0.0,0.0,0,0,540,0
19:04:02.983,337608,0.0,0.0,0.0,0,0,542,0
19:04:03.984,337608,0.0,0.0,0.0,0,0,464,0
19:04:04.983,337608,0.0,0.0,0.0,0,0,541,0
19:04:05.984,337608,0.0,0.0,0.0,0,0,540,0
19:04:06.984,337608,0.0,0.0,0.0,0,0,539,0
19:04:07.984,337608,0.0,0.0,0.0,0,0,617,0
19:04:08.984,345334,0.0,0.0,0.0,0,0,540,0
19:04:09.983,345334,0.0,0.0,0.0,0,0,542,0
19:04:10.985,345334,0.0,0.0,0.0,0,0,546,0
19:04:11.984,345334,0.0,0.0,0.0,0,0,540,0
19:04:12.985,345334,0.0,0.0,0.0,0,0,542,0
19:04:13.009,345334,0.0,0.0,0.0,0,0,550,0
19:04:14.009,345334,0.0,0.0,0.0,0,0,543,0
19:04:15.009,345334,0.0,0.0,0.0,0,0,541,0
19:04:16.009,353059,0.0,0.0,0.0,0,0,540,0
19:04:17.009,353059,0.0,0.0,0.0,0,0,545,0
19:04:18.009,353059,0.0,0.0,0.0,0,0,541,0
19:04:19.009,353059,0.0,0.0,0.0,0,0,543,0
19:04:20.010,353059,0.0,0.0,0.0,0,0,541,0
19:04:21.010,353059,0.0,0.0,0.0,0,0,542,0
19:04:22.009,353059,0.0,0.0,0.0,0,0,617,0
19:04:23.009,360785,0.0,0.0,0.0,0,0,532,0
19:04:24.009,360785,0.0,0.0,0.0,0,0,543,0
19:04:25.035,360785,0.0,0.0,0.0,0,0,541,0
19:04:26.034,360785,0.0,0.0,0.0,0,0,543,0
19:04:27.034,360785,0.0,0.0,0.0,0,0,542,0
19:04:28.034,360785,0.0,0.0,0.0,0,0,469,0
