timestamp,xpos,ypos,depth,load,torque,current,voltage,RPM,MSE
09:24:04.070,0.0,0.0,3.6,36.59409,4.050901,2.0610688,12.061069,360.0,254.09624
09:24:04.282,0.0,0.0,0.0,11.737727,2.0688145,1.9338423,6.564885,360.0,128.196
09:24:04.514,0.0,0.0,0.0,4.833182,1.0046538,1.7557251,3.5114503,360.0,62.058235
09:24:04.738,0.0,0.0,0.0,0.69045454,0.7156655,1.692112,2.59542,360.0,43.584663
09:24:04.963,0.0,0.0,0.0,-1.3809091,0.49378064,1.653944,1.832061,360.0,29.6516
09:24:05.167,0.0,0.0,0.0,1.3809091,0.5849402,1.6793894,2.1374044,360.0,35.808064
09:24:05.368,0.0,0.0,0.0,-1.3809091,0.4861841,1.6284988,1.832061,360.0,29.19062
09:24:05.570,0.0,0.0,0.0,-2.7618182,0.53904396,1.6666667,1.9847327,360.0,32.085968
09:24:05.770,0.0,0.0,0.0,-1.3809091,0.54315877,1.6793894,1.9847327,360.0,32.648
09:24:05.970,0.0,0.0,0.0,-2.7618182,0.51277226,1.7175573,1.832061,360.0,30.49173
09:24:06.173,0.0,0.0,0.0,-1.3809091,0.5849402,1.6793894,2.1374044,360.0,35.183407
09:24:06.375,0.0,0.0,0.0,4.1427274,0.5051757,1.692112,1.832061,360.0,31.592403
09:24:06.599,0.0,0.0,0.0,-1.3809091,0.5051757,1.692112,1.832061,360.0,30.343082
09:24:06.799,0.0,0.0,0.0,-0.69045454,0.49757895,1.6666667,1.832061,360.0,30.038256
09:24:06.024,0.0,0.0,0.0,-1.3809091,0.5308142,1.6412213,1.9847327,360.0,31.898893
09:24:07.224,0.0,0.0,0.0,-2.0713637,0.4899823,1.6412213,1.832061,360.0,29.26494
09:24:07.449,0.0,0.0,0.0,-1.3809091,0.5308142,1.6412213,1.9847327,360.0,31.898893
09:24:07.650,0.0,0.0,0.0,-1.3809091,0.52258456,1.6157761,1.9847327,360.0,31.399498
09:24:07.874,0.0,0.0,0.0,-2.7618182,0.54315877,1.6793894,1.9847327,360.0,32.335667
09:24:08.099,0.0,0.0,0.0,-2.0713637,0.6029821,1.6157761,2.2900763,360.0,36.122074
09:24:08.323,0.0,0.0,0.0,-3.452273,0.59380287,1.7048346,2.1374044,360.0,35.25272
09:24:08.549,0.0,0.0,0.0,-2.7618182,0.5805088,1.6666667,2.1374044,360.0,34.60217
09:24:08.748,0.0,0.0,0.0,-0.69045454,0.53904396,1.6666667,1.9847327,360.0,32.554462
09:24:08.974,0.0,0.0,0.0,3.452273,0.6634387,1.6666667,2.442748,360.0,41.04006
09:24:09.174,0.0,0.0,0.0,-0.69045454,0.57164603,1.6412213,2.1374044,360.0,34.532845
09:24:09.374,0.0,0.0,0.0,-2.7618182,0.6124779,1.6412213,2.2900763,360.0,36.542137
09:24:09.599,0.0,0.0,0.0,-2.0713637,0.58937156,1.692112,2.1374044,360.0,35.296146
09:24:09.800,0.0,0.0,0.0,-0.69045454,0.57164603,1.6412213,2.1374044,360.0,34.532845
09:24:09.025,0.0,0.0,0.0,-2.7618182,0.62197375,1.6666667,2.2900763,360.0,37.11837
09:24:10.225,0.0,0.0,0.0,-2.0713637,0.6362174,1.7048346,2.2900763,360.0,38.13888
09:24:10.449,0.0,0.0,0.0,2.0713637,0.62197375,1.6666667,2.2900763,360.0,38.211525
09:24:10.649,0.0,0.0,0.0,1.3809091,0.6583743,1.653944,2.442748,360.0,40.26424
09:24:10.874,0.0,0.0,0.0,-2.7618182,0.5805088,1.6666667,2.1374044,360.0,34.60217
09:24:11.100,0.0,0.0,0.0,1.3809091,0.6887608,1.6284988,2.59542,360.0,42.108177
09:24:11.299,0.0,0.0,0.0,0.69045454,0.6267217,1.6793894,2.2900763,360.0,38.187313
09:24:11.524,0.0,0.0,0.0,0.69045454,0.6124779,1.6412213,2.2900763,360.0,37.322964
09:24:11.750,0.0,0.0,0.0,-1.3809091,0.62197375,1.6666667,2.2900763,360.0,37.430702
09:24:11.949,0.0,0.0,0.0,-2.0713637,0.6124779,1.6412213,2.2900763,360.0,36.698303
