timestamp,timeelapsed,xpos,ypos,depth,heaterstate,pumpstate,current,radius
20:31:54.285,14011,0.0,0.0,0.0,1,0,407,0
20:31:54.030,14011,0.0,0.0,0.0,1,0,915,0
20:31:55.038,14011,0.0,0.0,0.0,1,0,376,0
20:31:56.039,14011,0.0,0.0,0.0,1,0,540,0
20:31:57.029,14011,0.0,0.0,0.0,1,0,860,0
20:31:58.053,14011,0.0,0.0,0.0,1,0,404,0
20:31:59.053,14011,0.0,0.0,0.0,1,0,772,0
20:32:00.052,14011,0.0,0.0,0.0,1,0,376,0
20:32:01.053,14011,0.0,0.0,0.0,1,0,730,0
20:32:02.053,14011,0.0,0.0,0.0,1,0,541,0
20:32:03.053,14011,0.0,0.0,0.0,1,0,478,0
20:32:04.053,14011,0.0,0.0,0.0,1,0,921,0
20:32:05.053,14011,0.0,0.0,0.0,1,0,474,0
20:32:06.052,14011,0.0,0.0,0.0,1,0,877,0
20:32:07.052,14011,0.0,0.0,0.0,1,0,616,0
20:32:08.053,14011,0.0,0.0,0.0,1,0,333,0
20:32:09.053,14011,0.0,0.0,0.0,1,0,876,0
20:32:10.053,14011,0.0,0.0,0.0,1,0,522,0
20:32:11.078,14011,0.0,0.0,0.0,1,0,752,0
20:32:12.079,14011,0.0,0.0,0.0,1,0,506,0
20:32:13.078,14011,0.0,0.0,0.0,1,0,627,0
20:32:14.078,14011,0.0,0.0,0.0,1,0,771,0
20:32:15.078,14011,0.0,0.0,0.0,1,0,272,0
20:32:16.078,14011,0.0,0.0,0.0,1,0,731,0
20:32:17.078,14011,0.0,0.0,0.0,1,0,534,0
20:32:18.078,14011,0.0,0.0,0.0,1,0,609,0
20:32:19.079,14011,0.0,0.0,0.0,1,0,566,0
20:32:20.079,14011,0.0,0.0,0.0,1,0,255,0
20:32:21.080,14011,0.0,0.0,0.0,1,0,815,0
20:32:22.078,14011,0.0,0.0,0.0,0,0,546,0
20:32:23.078,14011,0.0,0.0,0.0,1,0,586,0
20:32:24.079,14011,0.0,0.0,0.0,1,0,914,0
20:32:25.078,14011,0.0,0.0,0.0,1,0,249,0
20:32:27.103,14011,0.0,0.0,0.0,1,0,779,0
20:32:28.103,14011,0.0,0.0,0.0,1,0,361,0
20:32:29.104,14011,0.0,0.0,0.0,1,0,729,0
20:32:30.103,14011,0.0,0.0,0.0,1,0,540,0
20:32:31.110,14011,0.0,0.0,0.0,1,0,383,0
20:32:32.110,14011,0.0,0.0,0.0,1,0,786,0
20:32:33.110,14011,0.0,0.0,0.0,0,0,492,0
20:32:34.110,14011,0.0,0.0,0.0,0,0,566,0
20:32:35.110,14011,0.0,0.0,0.0,0,0,565,0
20:32:36.117,14011,0.0,0.0,0.0,0,0,566,0
20:32:37.138,14011,0.0,0.0,0.0,0,0,563,0
20:32:38.155,14011,0.0,0.0,0.0,0,0,566,0
20:32:39.154,14011,0.0,0.0,0.0,1,0,516,0
20:32:40.157,14011,0.0,0.0,0.0,0,0,564,0
20:32:41.155,14011,0.0,0.0,0.0,1,0,816,0
20:32:42.154,14011,0.0,0.0,0.0,1,0,258,0
20:32:43.155,14011,0.0,0.0,0.0,0,0,673,0
20:32:44.156,14011,0.0,0.0,0.0,1,0,584,0
20:32:45.156,14011,0.0,0.0,0.0,1,0,361,0
20:32:46.156,14011,0.0,0.0,0.0,1,0,567,0
20:32:47.155,14011,0.0,0.0,0.0,1,0,249,0
20:32:48.171,14011,0.0,0.0,0.0,1,0,569,0
20:32:49.200,14011,0.0,0.0,0.0,1,0,570,0
20:32:50.212,14011,0.0,0.0,0.0,0,0,565,0
20:32:51.220,14011,0.0,0.0,0.0,0,0,557,0
20:32:52.236,14011,0.0,0.0,0.0,0,0,558,0
20:32:53.246,14011,0.0,0.0,0.0,1,0,568,0
20:32:54.254,14011,0.0,0.0,0.0,1,0,569,0
20:32:55.259,14011,0.0,0.0,0.0,1,0,570,0
20:32:56.267,14011,0.0,0.0,0.0,1,0,569,0
20:32:57.269,14011,0.0,0.0,0.0,1,0,567,0
20:32:58.273,14011,0.0,0.0,0.0,1,0,569,0
20:32:59.282,14011,0.0,0.0,0.0,1,0,569,0
20:33:00.290,14011,0.0,0.0,0.0,1,0,568,0
20:33:01.296,14011,0.0,0.0,0.0,1,0,570,0
20:33:02.316,14011,0.0,0.0,0.0,1,0,570,0
20:33:03.313,14011,0.0,0.0,0.0,1,0,568,0
20:33:04.310,14011,0.0,0.0,0.0,1,0,570,0
20:33:05.337,14011,0.0,0.0,0.0,1,0,569,0
20:33:06.346,14011,0.0,0.0,0.0,1,0,568,0
20:33:07.354,14011,0.0,0.0,0.0,1,0,568,0
20:33:08.359,14011,0.0,0.0,0.0,1,0,569,0
20:33:09.361,14011,0.0,0.0,0.0,1,0,568,0
20:33:10.374,14011,0.0,0.0,0.0,1,0,568,0
20:33:11.382,14011,0.0,0.0,0.0,1,0,569,0
20:33:12.406,14011,0.0,0.0,0.0,1,0,570,0
20:33:13.419,14011,0.0,0.0,0.0,1,0,568,0
20:33:14.428,14011,0.0,0.0,0.0,1,0,568,0
20:33:15.439,14011,0.0,0.0,0.0,1,0,569,0
20:33:16.450,14011,0.0,0.0,0.0,1,0,568,0
20:33:17.454,14011,0.0,0.0,0.0,1,0,567,0
20:33:18.460,14011,0.0,0.0,0.0,1,0,568,0
20:33:19.467,14011,0.0,0.0,0.0,1,0,568,0
