timestamp,xpos,ypos,depth,load,torque,current,RPM,MSE
14:02:21.864,0.0,57.6,11.6,540,548,1000,360,52
14:02:21.913,0.0,57.6,320.0,540,548,1003,360,52
14:02:22.117,0.0,57.6,320.0,540,549,997,360,94
14:02:22.341,0.0,57.6,320.0,540,547,998,360,751
14:02:22.541,0.0,57.6,320.0,540,549,1000,360,670
14:02:22.767,0.0,57.6,320.0,540,548,982,360,670
14:02:23.990,0.0,57.6,320.0,540,548,1002,360,663
14:02:23.191,0.0,57.6,320.0,540,550,1000,360,661
14:02:23.418,0.0,57.6,320.0,540,549,1000,360,658
14:02:23.617,0.0,57.6,320.0,540,548,1001,360,658
14:02:23.843,0.0,57.6,320.0,540,548,986,360,623
14:02:24.040,0.0,57.6,320.0,540,548,1005,360,618
14:02:24.240,0.0,57.6,320.0,540,548,998,360,617
14:02:24.439,0.0,57.6,320.0,540,549,1002,360,624
14:02:24.640,0.0,57.6,320.0,540,547,991,360,624
14:02:24.840,0.0,57.6,320.0,540,549,1002,360,624
14:02:25.040,0.0,57.6,320.0,540,549,997,360,624
14:02:25.240,0.0,57.6,320.0,540,548,1002,360,624
14:02:25.440,0.0,57.6,320.0,540,547,997,360,624
14:02:25.667,0.0,57.6,320.0,540,548,1003,360,624
14:02:25.867,0.0,57.6,320.0,540,548,980,360,624
14:02:26.067,0.0,57.6,320.0,540,548,1003,360,624
14:02:26.269,0.0,57.6,320.0,540,549,998,360,624
14:02:26.493,0.0,57.6,320.0,540,546,1002,360,624
14:02:26.700,0.0,57.6,320.7,540,546,999,360,624
14:02:26.901,0.0,57.6,321.4,540,545,1002,360,624
14:02:27.103,0.0,57.6,322.2,540,546,998,360,624
14:02:27.325,0.0,57.6,323.1,540,547,995,360,624
14:02:27.526,0.0,57.6,323.9,540,546,1000,360,624
14:02:27.752,0.0,57.6,324.6,540,547,994,360,624
14:02:28.952,0.0,57.6,325.5,540,546,1006,360,624
14:02:28.152,0.0,57.6,326.3,540,546,995,360,624
14:02:28.377,0.0,57.6,327.1,540,546,1005,360,624
14:02:28.601,0.0,57.6,327.9,540,547,1001,360,624
14:02:28.801,0.0,57.6,328.8,540,546,999,360,624
14:02:29.002,0.0,57.6,329.6,540,546,1001,360,624
14:02:29.230,0.0,57.6,330.3,540,547,995,360,624
14:02:29.432,0.0,57.6,331.2,540,545,1009,360,624
14:02:29.632,0.0,57.6,332.0,540,547,996,360,624
14:02:29.832,0.0,57.6,332.7,540,546,1001,360,624
14:02:30.033,0.0,57.6,333.6,540,546,997,360,624
14:02:30.255,0.0,57.6,334.4,540,547,1003,360,624
14:02:30.459,0.0,57.6,335.2,540,547,997,360,624
14:02:30.659,0.0,57.6,335.9,540,546,1005,360,624
14:02:30.883,0.0,57.6,336.8,540,546,1002,360,624
14:02:31.087,0.0,57.6,337.6,540,546,999,360,624
14:02:31.309,0.0,57.6,338.4,540,547,1002,360,624
14:02:31.508,0.0,57.6,339.2,540,546,998,360,624
14:02:31.714,0.0,57.6,340.0,540,547,1001,360,624
14:02:31.914,0.0,57.6,340.8,540,547,996,360,624
14:02:32.115,0.0,57.6,341.6,540,546,1023,360,624
14:02:32.340,0.0,57.6,342.4,540,547,998,360,624
14:02:32.540,0.0,57.6,343.2,540,546,1004,360,624
14:02:32.738,0.0,57.6,344.0,540,546,995,360,624
14:02:33.965,0.0,57.6,344.9,540,546,1002,360,624
