timestamp,timeelapsed,xpos,ypos,depth,heaterstate,pumpstate,current,radius
19:51:07.058,606982,0.0,0.0,0.0,1,0,257,0
19:51:08.063,606982,0.0,0.0,0.0,1,0,575,0
19:51:09.057,606982,0.0,0.0,0.0,1,0,685,0
19:51:10.058,606982,0.0,0.0,0.0,1,0,541,0
19:51:11.062,606982,0.0,0.0,0.0,1,0,671,0
19:51:12.063,606982,0.0,0.0,0.0,1,0,507,0
19:51:13.062,606982,0.0,0.0,0.0,1,0,451,0
19:51:14.063,606982,0.0,0.0,0.0,1,0,822,0
19:51:15.063,606982,0.0,0.0,0.0,1,0,414,0
19:51:16.063,606982,0.0,0.0,0.0,0,0,626,0
19:51:17.084,606982,0.0,0.0,0.0,0,0,542,0
19:51:18.084,606982,0.0,0.0,0.0,0,0,542,0
19:51:19.087,606982,0.0,0.0,0.0,0,0,541,0
19:51:20.086,606982,0.0,0.0,0.0,0,0,542,0
19:51:21.087,606982,0.0,0.0,0.0,0,0,542,0
19:51:22.116,606982,0.0,0.0,0.0,0,0,542,0
19:51:23.116,606982,0.0,0.0,0.0,0,0,541,0
19:51:24.135,606982,0.0,0.0,0.0,0,0,542,0
19:51:25.151,606982,0.0,0.0,0.0,0,0,542,0
19:51:26.150,606982,0.0,0.0,0.0,0,0,541,0
19:51:27.151,606982,0.0,0.0,0.0,0,0,542,0
19:51:28.180,606982,0.0,0.0,0.0,0,0,543,0
19:51:29.199,606982,0.0,0.0,0.0,0,0,542,0
19:51:30.199,606982,0.0,0.0,0.0,0,0,541,0
19:51:31.202,606982,0.0,0.0,0.0,0,0,542,0
19:51:32.202,606982,0.0,0.0,0.0,0,0,541,0
19:51:33.206,606982,0.0,0.0,0.0,0,0,542,0
19:51:34.231,606982,0.0,0.0,0.0,0,0,551,0
19:51:35.232,606982,0.0,0.0,0.0,0,0,542,0
19:51:36.233,606982,0.0,0.0,0.0,0,0,542,0
19:51:37.234,606982,0.0,0.0,0.0,0,0,542,0
19:51:38.234,606982,0.0,0.0,0.0,0,0,542,0
19:51:39.251,606982,0.0,0.0,0.0,0,0,541,0
19:51:40.250,606982,0.0,0.0,0.0,0,0,542,0
19:51:41.251,606982,0.0,0.0,0.0,0,0,542,0
19:51:42.273,606982,0.0,0.0,0.0,0,0,541,0
19:51:43.276,606982,0.0,0.0,0.0,0,0,541,0
19:51:44.279,606982,0.0,0.0,0.0,0,0,541,0
19:51:45.283,606982,0.0,0.0,0.0,0,0,542,0
