timestamp,xpos,ypos,depth,temperature,heaterstate,pumpstate,current,radius
16:09:52.106,0.0,0.0,0.0,67.802765,1,0,0.59566784,0.0
16:09:52.229,0.0,0.0,0.0,67.375885,1,0,0.59566784,0.0
16:09:52.734,0.0,0.0,0.0,66.125916,1,0,0.48736477,0.0
16:09:53.254,0.0,0.0,0.0,68.89374,0,0,0.5595665,0.0
16:09:54.750,0.0,0.0,0.0,70.481995,0,0,0.5595665,0.0
16:09:54.255,0.0,0.0,0.0,68.89374,0,0,0.5595665,0.0
16:09:55.767,0.0,0.0,0.0,65.719055,0,0,0.5234661,0.0
16:09:55.283,0.0,0.0,0.0,67.802765,0,0,0.59566784,0.0
16:09:56.804,0.0,0.0,0.0,68.89374,0,0,0.5595665,0.0
16:09:56.290,0.0,0.0,0.0,67.1644,0,0,0.5595665,0.0
16:09:57.808,0.0,0.0,0.0,67.375885,0,0,0.5595665,0.0
16:09:57.313,0.0,0.0,0.0,69.5654,0,0,0.59566784,0.0
16:09:58.808,0.0,0.0,0.0,68.01822,0,0,0.5595665,0.0
16:09:58.332,0.0,0.0,0.0,66.95419,0,0,0.5595665,0.0
16:09:59.815,0.0,0.0,0.0,67.58865,0,0,0.5595665,0.0
16:09:59.336,0.0,0.0,0.0,66.74524,0,0,0.5595665,0.0
16:10:00.840,0.0,0.0,0.0,65.517395,0,0,0.59566784,0.0
16:10:00.333,0.0,0.0,0.0,66.74524,0,0,0.5234661,0.0
16:10:01.870,0.0,0.0,0.0,67.1644,0,0,0.5595665,0.0
16:10:01.377,0.0,0.0,0.0,66.33115,0,0,0.48736477,0.0
16:10:02.882,0.0,0.0,0.0,66.33115,0,0,0.5595665,0.0
16:10:02.405,0.0,0.0,0.0,65.517395,0,0,0.5234661,0.0
16:10:03.904,0.0,0.0,0.0,67.1644,0,0,0.30685902,0.0
16:10:03.415,0.0,0.0,0.0,66.74524,0,0,0.5595665,0.0
16:10:04.931,0.0,0.0,0.0,66.33115,0,0,0.5595665,0.0
16:10:04.419,0.0,0.0,0.0,65.921906,0,0,0.5234661,0.0
16:10:05.931,0.0,0.0,0.0,66.5376,0,0,0.6317687,0.0
16:10:05.450,0.0,0.0,0.0,65.316895,0,0,0.59566784,0.0
16:10:06.966,0.0,0.0,0.0,66.74524,0,0,0.59566784,0.0
16:10:06.483,0.0,0.0,0.0,65.517395,0,0,0.5595665,0.0
16:10:07.000,0.0,0.0,0.0,66.5376,0,0,0.5595665,0.0
16:10:07.516,0.0,0.0,0.0,64.33124,0,0,0.5595665,0.0
16:10:08.008,0.0,0.0,0.0,65.719055,0,0,0.48736477,0.0
16:10:08.523,0.0,0.0,0.0,66.5376,0,0,0.59566784,0.0
16:10:09.037,0.0,0.0,0.0,66.125916,0,0,0.5595665,0.0
16:10:09.515,0.0,0.0,0.0,66.95419,0,0,0.5595665,0.0
16:10:10.046,0.0,0.0,0.0,65.11752,0,0,0.7039714,0.0
16:10:10.551,0.0,0.0,0.0,65.921906,0,0,0.59566784,0.0
16:10:11.046,0.0,0.0,0.0,65.517395,0,0,0.7761736,0.0
16:10:11.564,0.0,0.0,0.0,66.125916,0,0,0.5595665,0.0
16:10:12.072,0.0,0.0,0.0,64.91928,0,0,0.5595665,0.0
16:10:12.577,0.0,0.0,0.0,63.183746,0,0,0.5595665,0.0
16:10:13.068,0.0,0.0,0.0,65.517395,0,0,0.5234661,0.0
16:10:13.583,0.0,0.0,0.0,65.921906,0,0,0.5234661,0.0
16:10:14.094,0.0,0.0,0.0,67.58865,0,0,0.59566784,0.0
16:10:14.583,0.0,0.0,0.0,63.372437,0,0,0.5595665,0.0
16:10:15.125,0.0,0.0,0.0,65.11752,0,0,0.5234661,0.0
16:10:15.610,0.0,0.0,0.0,64.91928,0,0,0.5595665,0.0
16:10:16.127,0.0,0.0,0.0,64.7222,0,0,0.59566784,0.0
16:10:16.618,0.0,0.0,0.0,65.719055,0,0,0.5234661,0.0
16:10:17.144,0.0,0.0,0.0,64.33124,0,0,0.5595665,0.0
16:10:17.649,0.0,0.0,0.0,64.526184,0,0,0.59566784,0.0
16:10:18.168,0.0,0.0,0.0,64.13736,0,0,0.59566784,0.0
16:10:18.678,0.0,0.0,0.0,64.33124,0,0,0.6317687,0.0
16:10:19.196,0.0,0.0,0.0,64.33124,0,0,0.5595665,0.0
16:10:19.697,0.0,0.0,0.0,67.58865,0,0,0.59566784,0.0
16:10:20.213,0.0,0.0,0.0,66.125916,0,0,0.5595665,0.0
16:10:20.711,0.0,0.0,0.0,64.33124,0,0,0.5595665,0.0
16:10:21.213,0.0,0.0,0.0,63.94458,0,0,0.5595665,0.0
16:10:21.727,0.0,0.0,0.0,63.75284,0,0,0.66787004,0.0
16:10:22.241,0.0,0.0,0.0,64.526184,0,0,0.59566784,0.0
16:10:22.739,0.0,0.0,0.0,64.91928,0,0,0.59566784,0.0
16:10:23.258,0.0,0.0,0.0,64.526184,0,0,0.59566784,0.0
16:10:24.764,0.0,0.0,0.0,64.13736,0,0,0.5595665,0.0
16:10:24.292,0.0,0.0,0.0,62.623627,0,0,0.59566784,0.0
16:10:25.807,0.0,0.0,0.0,66.125916,0,0,0.5595665,0.0
16:10:25.305,0.0,0.0,0.0,63.94458,0,0,0.59566784,0.0
16:10:26.823,0.0,0.0,0.0,64.33124,0,0,0.5595665,0.0
16:10:26.325,0.0,0.0,0.0,62.072174,0,0,0.59566784,0.0
16:10:27.823,0.0,0.0,0.0,63.183746,0,0,0.5595665,0.0
16:10:27.350,0.0,0.0,0.0,64.13736,0,0,0.59566784,0.0
16:10:28.844,0.0,0.0,0.0,63.183746,0,0,0.5595665,0.0
16:10:28.357,0.0,0.0,0.0,64.91928,0,0,0.5595665,0.0
16:10:29.861,0.0,0.0,0.0,61.89023,0,0,0.66787004,0.0
16:10:29.372,0.0,0.0,0.0,62.996063,0,0,0.5595665,0.0
16:10:30.883,0.0,0.0,0.0,64.33124,0,0,0.5234661,0.0
16:10:30.391,0.0,0.0,0.0,62.996063,0,0,0.5595665,0.0
16:10:31.887,0.0,0.0,0.0,63.75284,0,0,0.48736477,0.0
16:10:31.422,0.0,0.0,0.0,63.372437,0,0,0.59566784,0.0
16:10:32.927,0.0,0.0,0.0,63.372437,0,0,0.8483753,0.0
16:10:32.442,0.0,0.0,0.0,62.623627,0,0,0.5595665,0.0
16:10:33.948,0.0,0.0,0.0,62.255035,0,0,0.59566784,0.0
16:10:33.473,0.0,0.0,0.0,63.75284,0,0,0.59566784,0.0
16:10:34.989,0.0,0.0,0.0,63.183746,0,0,0.59566784,0.0
16:10:34.510,0.0,0.0,0.0,62.255035,0,0,0.5595665,0.0
16:10:35.005,0.0,0.0,0.0,62.996063,0,0,0.66787004,0.0
16:10:35.514,0.0,0.0,0.0,64.7222,0,0,0.6317687,0.0
16:10:36.037,0.0,0.0,0.0,61.89023,0,0,0.59566784,0.0
16:10:36.554,0.0,0.0,0.0,62.255035,0,0,0.5595665,0.0
16:10:37.062,0.0,0.0,0.0,62.996063,0,0,0.5595665,0.0
16:10:37.559,0.0,0.0,0.0,62.996063,0,0,0.59566784,0.0
16:10:38.075,0.0,0.0,0.0,62.623627,0,0,0.5234661,0.0
16:10:38.587,0.0,0.0,0.0,61.89023,0,0,0.5595665,0.0
16:10:39.078,0.0,0.0,0.0,61.89023,0,0,0.59566784,0.0
16:10:39.579,0.0,0.0,0.0,61.529083,0,0,0.6317687,0.0
16:10:40.087,0.0,0.0,0.0,60.99405,0,0,0.6317687,0.0
16:10:40.587,0.0,0.0,0.0,62.809326,0,0,0.5595665,0.0
16:10:41.105,0.0,0.0,0.0,62.072174,0,0,0.5595665,0.0
16:10:41.628,0.0,0.0,0.0,61.709198,0,0,0.5234661,0.0
16:10:42.137,0.0,0.0,0.0,62.996063,0,0,0.59566784,0.0
16:10:42.642,0.0,0.0,0.0,62.072174,0,0,0.6317687,0.0
16:10:43.168,0.0,0.0,0.0,62.255035,0,0,0.59566784,0.0
16:10:43.664,0.0,0.0,0.0,61.89023,0,0,0.5595665,0.0
16:10:44.162,0.0,0.0,0.0,62.996063,0,0,0.66787004,0.0
16:10:44.662,0.0,0.0,0.0,61.349854,0,0,0.5595665,0.0
16:10:45.151,0.0,0.0,0.0,62.255035,0,0,0.5234661,0.0
16:10:45.658,0.0,0.0,0.0,60.292816,0,0,0.59566784,0.0
16:10:46.170,0.0,0.0,0.0,60.99405,0,0,0.6317687,0.0
16:10:46.699,0.0,0.0,0.0,66.74524,0,0,0.5595665,0.0
16:10:47.216,0.0,0.0,0.0,61.17151,0,0,0.59566784,0.0
16:10:47.727,0.0,0.0,0.0,60.119568,0,0,0.59566784,0.0
16:10:48.217,0.0,0.0,0.0,61.709198,0,0,0.5595665,0.0
16:10:48.731,0.0,0.0,0.0,60.817474,0,0,0.5595665,0.0
16:10:49.242,0.0,0.0,0.0,61.349854,0,0,0.5234661,0.0
16:10:49.737,0.0,0.0,0.0,60.119568,0,0,0.59566784,0.0
16:10:50.251,0.0,0.0,0.0,60.641724,0,0,0.6317687,0.0
16:10:51.748,0.0,0.0,0.0,61.17151,0,0,0.5234661,0.0
16:10:51.272,0.0,0.0,0.0,60.466858,0,0,0.5595665,0.0
16:10:52.777,0.0,0.0,0.0,58.43106,0,0,0.5595665,0.0
16:10:52.294,0.0,0.0,0.0,60.641724,0,0,0.5595665,0.0
16:10:53.807,0.0,0.0,0.0,60.817474,0,0,0.5595665,0.0
16:10:53.302,0.0,0.0,0.0,59.265625,0,0,0.5595665,0.0
16:10:54.832,0.0,0.0,0.0,60.466858,0,0,0.5595665,0.0
16:10:54.333,0.0,0.0,0.0,59.434845,0,0,0.6317687,0.0
16:10:55.851,0.0,0.0,0.0,60.817474,0,0,0.5595665,0.0
16:10:55.359,0.0,0.0,0.0,60.641724,0,0,0.66787004,0.0
16:10:56.868,0.0,0.0,0.0,60.641724,0,0,0.59566784,0.0
16:10:56.384,0.0,0.0,0.0,64.33124,0,0,0.5234661,0.0
16:10:57.903,0.0,0.0,0.0,60.119568,0,0,0.5595665,0.0
16:10:57.415,0.0,0.0,0.0,60.119568,0,0,0.6317687,0.0
16:10:58.898,0.0,0.0,0.0,59.947205,0,0,0.5595665,0.0
16:10:58.421,0.0,0.0,0.0,60.119568,0,0,0.59566784,0.0
16:10:59.914,0.0,0.0,0.0,60.466858,0,0,0.5595665,0.0
16:10:59.430,0.0,0.0,0.0,59.604828,0,0,0.74007225,0.0
16:11:00.939,0.0,0.0,0.0,59.604828,0,0,0.59566784,0.0
16:11:00.453,0.0,0.0,0.0,60.817474,0,0,0.5234661,0.0
16:11:01.947,0.0,0.0,0.0,59.265625,0,0,0.59566784,0.0
16:11:01.475,0.0,0.0,0.0,60.99405,0,0,0.59566784,0.0
16:11:02.000,0.0,0.0,0.0,59.775604,0,0,0.5595665,0.0
16:11:02.505,0.0,0.0,0.0,59.775604,0,0,0.5234661,0.0
16:11:03.994,0.0,0.0,0.0,59.947205,0,0,0.59566784,0.0
16:11:03.497,0.0,0.0,0.0,59.434845,0,0,0.6317687,0.0
16:11:04.026,0.0,0.0,0.0,58.929504,0,0,0.59566784,0.0
16:11:04.550,0.0,0.0,0.0,59.0972,0,0,0.5234661,0.0
16:11:05.042,0.0,0.0,0.0,58.596466,0,0,0.59566784,0.0
16:11:05.561,0.0,0.0,0.0,59.0972,0,0,0.5595665,0.0
16:11:06.066,0.0,0.0,0.0,59.604828,0,0,0.5595665,0.0
16:11:06.583,0.0,0.0,0.0,58.762634,0,0,0.59566784,0.0
16:11:07.093,0.0,0.0,0.0,58.762634,0,0,0.5234661,0.0
16:11:07.594,0.0,0.0,0.0,57.61487,0,0,0.59566784,0.0
16:11:08.107,0.0,0.0,0.0,58.762634,0,0,0.5595665,0.0
