timestamp,xpos,ypos,depth,load,torque,current,voltage,RPM,MSE
14:21:14.965,0.0,0.0,173.6,57.99818,0.96983594,0.050890587,116.94656,360.0,71.97011
14:21:14.996,0.0,0.0,174.9,51.784092,11.095821,0.57251906,118.9313,360.0,685.03656
14:21:14.202,0.0,0.0,175.0,-0.69045454,139.70767,7.099237,120.76337,360.0,8477.679
14:21:14.429,0.0,0.0,175.8,-4.1427274,157.85979,7.8625956,123.20611,360.0,9578.418
14:21:15.629,0.0,0.0,176.8,6.214091,148.6533,7.5063615,121.52671,360.0,9022.086
14:21:15.854,0.0,0.0,177.6,13.809092,146.00243,7.2900767,122.900764,360.0,8862.94
14:21:15.064,0.0,0.0,178.5,0.0,134.71286,6.793893,121.67939,360.0,8174.7363
14:21:15.265,0.0,0.0,179.3,6.904546,138.52289,6.933842,122.59542,360.0,8407.501
14:21:16.463,0.0,0.0,180.1,3.452273,135.64154,6.7811704,122.7481,360.0,8231.872
14:21:16.663,0.0,0.0,181.0,11.737727,139.2091,6.832061,125.03816,360.0,8450.236
14:21:16.869,0.0,0.0,181.8,17.951818,133.19417,6.692112,122.1374,360.0,8086.6387
14:21:16.088,0.0,0.0,182.7,12.428182,130.44798,6.653944,120.30534,360.0,7918.7437
14:21:16.314,0.0,0.0,183.6,6.214091,131.82425,6.5903306,122.7481,360.0,8000.8535
14:21:17.516,0.0,0.0,184.5,8.285455,131.49634,6.5903306,122.44274,360.0,7981.4233
14:21:17.718,0.0,0.0,185.3,13.118636,130.27167,6.603053,121.06871,360.0,7908.2007
14:21:17.942,0.0,0.0,186.1,4.833182,129.83012,6.53944,121.832054,360.0,7879.5327
14:21:17.152,0.0,0.0,187.0,-4.1427274,129.66743,6.53944,121.67939,360.0,7867.63
14:21:17.371,0.0,0.0,188.0,-8.975909,131.38683,6.5521626,123.053444,360.0,7970.8735
14:21:18.568,0.0,0.0,188.8,11.047273,129.34587,6.4503818,123.053444,360.0,7851.552
14:21:18.793,0.0,0.0,189.6,-4.1427274,128.74889,6.501272,121.52671,360.0,7811.8896
14:21:18.995,0.0,0.0,190.5,2.7618182,127.9696,6.4376593,121.98473,360.0,7766.1616
14:21:18.195,0.0,0.0,191.4,1.3809091,129.07236,6.501272,121.832054,360.0,7832.7686
