timestamp,xpos,ypos,depth,load,torque,current,RPM,MSE
15:47:18.917,0.0,0.0,0.0,540,543,543,360,66
15:47:18.041,0.0,0.0,0.0,540,553,611,360,66
15:47:18.241,0.0,0.0,0.9,540,705,569,360,66
15:47:18.441,0.0,0.0,2.6,540,613,547,360,66
15:47:18.640,0.0,0.0,4.1,540,574,554,360,66
15:47:19.840,0.0,0.0,5.7,540,571,553,360,66
15:47:19.041,0.0,0.0,7.3,540,582,551,360,66
15:47:19.241,0.0,0.0,8.9,540,573,552,360,66
15:47:19.441,0.0,0.0,10.5,540,683,724,360,66
15:47:19.641,0.0,0.0,12.0,540,613,533,360,66
15:47:20.841,0.0,0.0,13.6,540,871,890,360,102
15:47:20.041,0.0,0.0,15.2,540,665,413,360,171
15:47:20.240,0.0,0.0,16.8,540,878,902,360,249
15:47:20.441,0.0,0.0,18.3,540,731,348,360,249
15:47:20.640,0.0,0.0,19.9,540,779,773,360,249
15:47:21.842,0.0,0.0,21.5,540,900,232,360,249
15:47:21.040,0.0,0.0,23.1,540,659,630,360,249
15:47:21.241,0.0,0.0,24.7,540,843,309,360,249
15:47:21.441,0.0,0.0,26.3,540,556,633,360,249
15:47:21.641,0.0,0.0,27.8,540,720,424,360,249
15:47:22.840,0.0,0.0,29.5,540,559,602,360,249
15:47:22.041,0.0,0.0,31.0,540,555,486,360,249
15:47:22.241,0.0,0.0,32.6,540,558,553,360,249
15:47:22.441,0.0,0.0,34.2,540,556,474,360,249
15:47:22.666,0.0,0.0,35.7,540,764,809,360,249
15:47:23.866,0.0,0.0,37.5,540,610,503,360,249
15:47:23.066,0.0,0.0,39.1,540,865,828,360,249
15:47:23.266,0.0,0.0,40.7,540,568,553,360,249
15:47:23.466,0.0,0.0,42.3,540,777,737,360,249
15:47:23.666,0.0,0.0,43.9,540,557,489,360,249
15:47:24.866,0.0,0.0,45.4,540,555,615,360,249
15:47:24.066,0.0,0.0,47.0,540,558,503,360,249
15:47:24.266,0.0,0.0,48.6,540,553,629,360,249
15:47:24.466,0.0,0.0,50.2,540,561,554,360,249
15:47:24.665,0.0,0.0,51.7,540,557,631,360,249
15:47:25.865,0.0,0.0,53.3,540,572,554,360,249
15:47:25.066,0.0,0.0,54.9,540,562,555,360,249
15:47:25.266,0.0,0.0,56.5,540,575,478,360,249
15:47:25.465,0.0,0.0,58.1,540,564,553,360,249
15:47:25.665,0.0,0.0,59.6,540,578,553,360,249
15:47:26.891,0.0,0.0,61.2,540,558,614,360,249
15:47:26.091,0.0,0.0,63.0,540,556,481,360,249
15:47:26.290,0.0,0.0,64.6,540,559,556,360,249
15:47:26.491,0.0,0.0,66.2,540,555,475,360,249
15:47:26.691,0.0,0.0,67.7,540,561,554,360,249
15:47:27.891,0.0,0.0,69.3,540,559,505,360,249
15:47:27.090,0.0,0.0,71.0,540,574,550,360,249
15:47:27.290,0.0,0.0,72.5,540,567,552,360,249
15:47:27.492,0.0,0.0,74.2,540,581,553,360,249
15:47:27.691,0.0,0.0,75.8,540,566,554,360,249
15:47:28.891,0.0,0.0,77.4,540,562,554,360,249
15:47:28.091,0.0,0.0,79.0,540,572,553,360,249
15:47:28.291,0.0,0.0,80.5,540,688,400,360,249
15:47:28.491,0.0,0.0,82.2,540,613,558,360,249
15:47:28.691,0.0,0.0,83.8,540,582,552,360,249
15:47:29.916,0.0,0.0,85.4,540,573,553,360,249
15:47:29.116,0.0,0.0,87.2,540,558,556,360,249
15:47:29.316,0.0,0.0,88.8,540,580,553,360,249
15:47:29.516,0.0,0.0,90.4,540,568,554,360,249
15:47:29.716,0.0,0.0,92.0,540,581,554,360,249
15:47:30.917,0.0,0.0,93.6,540,572,553,360,249
15:47:30.116,0.0,0.0,95.2,540,561,552,360,249
15:47:30.322,0.0,0.0,96.8,540,574,553,360,249
15:47:30.522,0.0,0.0,98.4,540,566,553,360,249
15:47:30.721,0.0,0.0,99.9,540,616,550,360,249
15:47:31.921,0.0,0.0,101.6,540,584,555,360,249
15:47:31.122,0.0,0.0,103.2,540,667,409,360,249
