timestamp,xpos,ypos,depth,load,torque,current,RPM,MSE
17:46:12.367,0.0,0.0,0.0,0,543,466,360,89
17:46:12.868,0.0,0.0,0.0,0,541,543,360,89
17:46:12.067,0.0,0.0,0.5,0,541,543,360,89
17:46:12.279,0.0,0.0,0.7,0,541,543,360,89
17:46:13.477,0.0,0.0,0.9,0,541,547,360,89
17:46:13.681,0.0,0.0,1.1,0,540,542,360,89
17:46:13.879,0.0,0.0,1.3,2,542,544,360,89
17:46:13.077,0.0,0.0,1.4,0,540,543,360,89
17:46:13.278,0.0,0.0,1.6,0,542,466,360,89
17:46:14.478,0.0,0.0,1.8,0,543,596,360,89
17:46:14.678,0.0,0.0,2.0,0,542,499,360,89
17:46:14.878,0.0,0.0,2.2,0,543,622,360,89
17:46:14.078,0.0,0.0,2.4,0,541,542,360,89
17:46:14.278,0.0,0.0,2.6,0,542,597,360,89
17:46:15.478,0.0,0.0,2.8,0,541,543,360,89
17:46:15.678,0.0,0.0,2.9,0,542,543,360,89
17:46:15.878,0.0,0.0,3.1,0,541,542,360,89
17:46:15.078,0.0,0.0,3.3,0,541,544,360,89
17:46:15.278,0.0,0.0,3.5,0,541,541,360,89
17:46:16.479,0.0,0.0,3.7,0,541,545,360,89
17:46:16.678,0.0,0.0,3.9,0,540,541,360,89
17:46:16.879,0.0,0.0,4.1,0,541,544,360,89
17:46:16.079,0.0,0.0,4.3,0,543,542,360,89
17:46:16.279,0.0,0.0,4.5,0,541,544,360,89
17:46:17.479,0.0,0.0,4.7,0,541,541,360,89
17:46:17.703,0.0,0.0,4.8,0,540,544,360,89
17:46:17.903,0.0,0.0,5.1,1,541,542,360,89
17:46:17.103,0.0,0.0,5.2,0,540,544,360,89
17:46:18.303,0.0,0.0,5.4,0,541,542,360,89
17:46:18.503,0.0,0.0,5.6,0,541,542,360,89
17:46:18.703,0.0,0.0,5.8,0,541,543,360,89
17:46:18.904,0.0,0.0,6.0,0,541,543,360,89
17:46:18.128,0.0,0.0,6.2,0,540,542,360,89
17:46:19.328,0.0,0.0,6.4,1,541,546,360,89
17:46:19.529,0.0,0.0,6.6,0,541,542,360,89
