timestamp,xpos,ypos,depth,load,torque,current,RPM,MSE
13:27:38.043,0.0,0.0,300.0,540,549,1023,360,61
13:27:38.537,0.0,0.0,300.0,540,551,1007,360,61
13:27:38.738,0.0,0.0,0.0,540,550,1005,360,61
13:27:39.938,0.0,0.0,0.0,540,551,1007,360,61
13:27:39.138,0.0,0.0,0.0,540,551,1006,360,61
13:27:39.344,0.0,0.0,0.0,540,550,1010,360,61
13:27:39.544,0.0,0.0,0.0,540,551,1014,360,61
13:27:39.738,0.0,0.0,0.0,540,551,1008,360,61
13:27:40.938,0.0,0.0,0.0,540,551,1004,360,61
13:27:40.139,0.0,0.0,0.0,540,551,1010,360,61
13:27:40.344,0.0,0.0,0.0,540,552,1003,360,373
13:27:40.543,0.0,0.0,0.0,540,551,1009,360,198
13:27:40.743,0.0,0.0,0.0,540,551,1020,360,191
13:27:41.943,0.0,0.0,0.0,540,550,1017,360,190
13:27:41.143,0.0,0.0,0.0,540,551,1006,360,184
13:27:41.349,0.0,0.0,0.0,540,550,1023,360,184
13:27:41.549,0.0,0.0,0.0,540,551,1002,360,184
13:27:41.749,0.0,0.0,0.0,540,550,1004,360,184
13:27:42.948,0.0,0.0,0.0,540,551,1001,360,184
13:27:42.149,0.0,0.0,0.0,540,551,1007,360,184
13:27:42.349,0.0,0.0,0.0,540,551,1002,360,184
13:27:42.550,0.0,0.0,0.0,540,550,1011,360,184
13:27:42.744,0.0,0.0,0.0,540,550,1003,360,184
13:27:43.968,0.0,0.0,0.0,540,550,998,360,184
13:27:43.168,0.0,0.0,0.0,540,550,984,360,184
13:27:43.375,0.0,0.0,0.0,540,551,1004,360,184
13:27:43.574,0.0,0.0,0.0,540,551,1003,360,184
13:27:43.775,0.0,0.0,0.0,540,551,1005,360,184
13:27:44.973,0.0,0.0,0.0,540,551,1004,360,184
13:27:44.174,0.0,0.0,0.0,540,551,1007,360,184
13:27:44.369,0.0,0.0,0.0,540,551,985,360,184
13:27:44.569,0.0,0.0,0.0,540,551,1009,360,184
13:27:44.769,0.0,0.0,0.0,540,550,1003,360,184
13:27:45.968,0.0,0.0,0.0,540,551,1008,360,184
13:27:45.168,0.0,0.0,0.0,540,551,1003,360,184
13:27:45.373,0.0,0.0,0.0,540,551,1009,360,184
13:27:45.569,0.0,0.0,0.0,540,551,1004,360,184
13:27:45.769,0.0,0.0,0.0,540,551,1008,360,184
13:27:46.968,0.0,0.0,0.0,540,550,1004,360,184
13:27:46.169,0.0,0.0,0.0,540,550,1007,360,184
13:27:46.368,0.0,0.0,0.0,540,551,1004,360,184
13:27:46.568,0.0,0.0,0.0,540,551,1006,360,184
13:27:46.794,0.0,0.0,0.0,540,550,1002,360,184
13:27:47.994,0.0,0.0,0.0,540,550,1007,360,184
13:27:47.193,0.0,0.0,0.0,540,551,1004,360,184
13:27:47.398,0.0,0.0,0.0,540,550,1009,360,184
13:27:47.594,0.0,0.0,0.0,540,550,1004,360,184
13:27:47.819,0.0,0.0,0.0,540,550,1008,360,184
13:27:48.019,0.0,0.0,0.0,540,550,1011,360,184
13:27:48.219,0.0,0.0,0.0,540,550,1009,360,184
13:27:48.419,0.0,0.0,0.0,540,550,1003,360,184
13:27:48.619,0.0,0.0,0.0,540,550,1008,360,184
13:27:48.818,0.0,0.0,0.0,540,550,977,360,184
13:27:49.019,0.0,0.0,0.0,540,551,1009,360,184
13:27:49.218,0.0,0.0,0.0,540,551,1003,360,184
13:27:49.425,0.0,0.0,0.0,540,551,1007,360,184
13:27:49.619,0.0,0.0,0.0,540,550,1001,360,184
13:27:49.819,0.0,0.0,0.0,540,551,1007,360,184
13:27:50.019,0.0,0.0,0.0,540,551,1004,360,184
13:27:50.219,0.0,0.0,0.0,540,550,1008,360,184
13:27:50.419,0.0,0.0,0.0,540,550,1005,360,184
13:27:50.619,0.0,0.0,0.0,540,551,1004,360,184
13:27:50.819,0.0,0.0,0.0,540,551,1005,360,184
13:27:51.019,0.0,0.0,0.0,540,551,1005,360,184
13:27:51.220,0.0,0.0,0.0,540,551,1005,360,184
13:27:51.424,0.0,0.0,0.0,540,551,1004,360,184
13:27:51.643,0.0,0.0,0.0,540,550,1003,360,184
13:27:51.844,0.0,0.0,0.0,540,551,1008,360,184
13:27:52.044,0.0,0.0,0.0,540,551,1005,360,184
13:27:52.244,0.0,0.0,0.0,540,550,1008,360,184
13:27:52.443,0.0,0.0,0.0,540,550,1007,360,184
13:27:52.643,0.0,0.0,0.0,540,550,1009,360,184
13:27:52.843,0.0,0.0,0.0,540,551,1006,360,184
13:27:53.044,0.0,0.0,0.0,540,551,1005,360,184
13:27:53.244,0.0,0.0,0.0,540,550,1006,360,184
13:27:53.449,0.0,0.0,0.0,540,551,1004,360,184
13:27:53.644,0.0,0.0,0.0,540,551,1009,360,184
13:27:53.849,0.0,0.0,0.0,540,551,1004,360,184
13:27:54.044,0.0,0.0,0.0,540,550,1010,360,184
13:27:54.244,0.0,0.0,0.0,540,551,1004,360,184
13:27:54.444,0.0,0.0,0.0,540,551,999,360,184
13:27:54.644,0.0,0.0,0.0,540,551,1007,360,184
13:27:54.845,0.0,0.0,0.0,540,552,1009,360,184
13:27:55.044,0.0,0.0,0.0,540,551,985,360,184
13:27:55.244,0.0,0.0,0.0,540,551,1009,360,184
13:27:55.449,0.0,0.0,0.0,540,551,1002,360,184
13:27:55.669,0.0,0.0,0.0,540,551,1006,360,184
13:27:55.869,0.0,0.0,0.0,540,551,1007,360,184
13:27:56.069,0.0,0.0,0.0,540,551,1010,360,184
13:27:56.269,0.0,0.0,0.0,540,550,1007,360,184
13:27:56.469,0.0,0.0,0.0,540,551,1009,360,184
13:27:56.669,0.0,0.0,0.0,540,550,1003,360,184
13:27:56.869,0.0,0.0,0.0,540,550,1003,360,184
13:27:57.070,0.0,0.0,0.0,540,551,1003,360,184
13:27:57.269,0.0,0.0,0.0,540,550,1023,360,184
13:27:57.474,0.0,0.0,0.0,540,550,1001,360,184
13:27:57.668,0.0,0.0,0.0,540,551,1009,360,184
13:27:57.869,0.0,0.0,0.0,540,550,1000,360,184
13:27:58.069,0.0,0.0,0.0,540,551,1010,360,184
13:27:58.269,0.0,0.0,0.0,540,551,1003,360,184
13:27:58.469,0.0,0.0,0.0,540,551,1008,360,184
13:27:58.670,0.0,0.0,0.0,540,550,1003,360,184
13:27:58.869,0.0,0.0,0.0,540,550,1008,360,184
13:27:59.069,0.0,0.0,0.0,540,548,1002,360,184
13:27:59.269,0.0,0.0,0.0,540,550,1007,360,184
13:27:59.474,0.0,0.0,0.0,540,550,1003,360,184
13:27:59.694,0.0,0.0,0.0,540,550,1008,360,184
13:27:59.895,0.0,0.0,0.0,540,551,1004,360,184
13:28:00.094,0.0,0.0,0.0,540,550,1023,360,184
13:28:00.295,0.0,0.0,0.0,540,548,1003,360,184
13:28:00.495,0.0,0.0,0.0,540,551,1009,360,184
13:28:00.694,0.0,0.0,0.0,540,551,1004,360,184
13:28:00.894,0.0,0.0,0.0,540,549,1007,360,184
13:28:01.094,0.0,0.0,0.0,540,551,1005,360,184
13:28:01.294,0.0,0.0,0.0,540,551,1009,360,184
13:28:01.499,0.0,0.0,0.0,540,550,1006,360,184
13:28:01.699,0.0,0.0,0.0,540,550,1008,360,184
13:28:01.900,0.0,0.0,0.0,540,551,1008,360,184
13:28:02.099,0.0,0.0,0.0,540,550,1006,360,184
13:28:02.299,0.0,0.0,0.0,540,551,1007,360,184
13:28:02.494,0.0,0.0,0.0,540,550,1006,360,184
13:28:02.700,0.0,0.0,0.0,540,551,1010,360,184
13:28:02.894,0.0,0.0,0.0,540,550,1005,360,184
13:28:03.094,0.0,0.0,0.0,540,552,1008,360,184
13:28:03.294,0.0,0.0,0.0,540,551,1003,360,184
13:28:03.500,0.0,0.0,0.0,540,551,1005,360,184
13:28:03.724,0.0,0.0,0.0,540,551,1005,360,184
13:28:03.925,0.0,0.0,0.0,540,551,1004,360,184
13:28:04.124,0.0,0.0,0.0,540,551,1006,360,184
13:28:04.324,0.0,0.0,0.0,540,551,1008,360,184
13:28:04.519,0.0,0.0,0.0,540,550,1003,360,184
13:28:04.719,0.0,0.0,0.0,540,551,1008,360,184
13:28:04.919,0.0,0.0,0.0,540,551,1004,360,184
13:28:05.120,0.0,0.0,0.0,540,551,1008,360,184
13:28:05.319,0.0,0.0,0.0,540,550,1012,360,184
13:28:05.526,0.0,0.0,0.0,540,551,1009,360,184
13:28:05.724,0.0,0.0,0.0,540,550,1007,360,184
13:28:05.925,0.0,0.0,0.0,540,550,1010,360,184
13:28:06.123,0.0,0.0,0.0,540,551,1002,360,184
13:28:06.319,0.0,0.0,0.0,540,551,1013,360,184
